# L=4,N=4,U=1.0000,mu=1.0000,t=1.0000,eta=0.1600,beta=1.0000,tau_slice=0.6316,M=100000
# H_0/t              H_1/t                E/t                  N             
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.999999999999996   
3.0                  -4.0                 -1.0                 3.999999999999995   
3.0                  -4.0                 -1.0                 3.9999999999999956  
3.0                  -4.0                 -1.0                 3.9999999999999956  
3.0                  -4.0                 -1.0                 3.9999999999999964  
3.0                  -4.0                 -1.0                 3.9999999999999964  
3.0                  -4.0                 -1.0                 3.999999999999996   
3.0                  -6.0                 -3.0                 3.9999999999999964  
3.0                  -6.0                 -3.0                 3.999999999999997   
3.0                  -6.0                 -3.0                 3.9999999999999973  
3.0                  -6.0                 -3.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.999999999999997   
1.0                  -6.0                 -5.0                 4.0                 
1.0                  -12.0                -11.0                3.9999999999999996  
1.0                  -12.0                -11.0                4.0                 
1.0                  -12.0                -11.0                4.0                 
1.0                  -10.0                -9.0                 4.0                 
1.0                  -10.0                -9.0                 3.9999999999999987  
0.0                  -12.0                -12.0                3.9999999999999987  
3.0                  -6.0                 -3.0                 3.9999999999999987  
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
3.0                  -8.0                 -5.0                 4.0                 
3.0                  -6.0                 -3.0                 4.0                 
3.0                  -6.0                 -3.0                 3.999999999999999   
3.0                  -6.0                 -3.0                 3.999999999999999   
3.0                  -6.0                 -3.0                 3.9999999999999987  
3.0                  -6.0                 -3.0                 3.999999999999999   
3.0                  -6.0                 -3.0                 3.999999999999999   
1.0                  -6.0                 -5.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.9999999999999893  
1.0                  -10.0                -9.0                 3.9999999999999885  
3.0                  -10.0                -7.0                 3.999999999999986   
3.0                  -10.0                -7.0                 3.9999999999999867  
1.0                  -4.0                 -3.0                 3.9999999999999876  
1.0                  -2.0                 -1.0                 3.9999999999999885  
1.0                  -4.0                 -3.0                 3.999999999999987   
0.0                  -8.0                 -8.0                 3.999999999999986   
0.0                  -12.0                -12.0                3.999999999999986   
0.0                  -8.0                 -8.0                 3.9999999999999845  
0.0                  -8.0                 -8.0                 3.999999999999984   
0.0                  -10.0                -10.0                3.999999999999984   
0.0                  -10.0                -10.0                3.9999999999999836  
0.0                  -10.0                -10.0                3.9999999999999836  
0.0                  -10.0                -10.0                3.9999999999999836  
0.0                  -10.0                -10.0                3.999999999999983   
0.0                  -10.0                -10.0                3.9999999999999827  
0.0                  -10.0                -10.0                3.9999999999999836  
0.0                  -10.0                -10.0                3.999999999999984   
0.0                  -10.0                -10.0                3.9999999999999836  
0.0                  -8.0                 -8.0                 3.9999999999999836  
0.0                  -8.0                 -8.0                 3.9999999999999836  
0.0                  -8.0                 -8.0                 3.9999999999999836  
0.0                  -8.0                 -8.0                 3.9999999999999836  
0.0                  -8.0                 -8.0                 3.999999999999984   
1.0                  -2.0                 -1.0                 3.999999999999984   
1.0                  -8.0                 -7.0                 3.9999999999999867  
1.0                  -8.0                 -7.0                 3.999999999999986   
1.0                  -8.0                 -7.0                 3.999999999999986   
1.0                  -8.0                 -7.0                 3.9999999999999862  
1.0                  -14.0                -13.0                3.9999999999999867  
1.0                  -12.0                -11.0                3.9999999999999862  
1.0                  -12.0                -11.0                3.9999999999999862  
1.0                  -8.0                 -7.0                 3.999999999999985   
1.0                  -8.0                 -7.0                 3.999999999999984   
1.0                  -8.0                 -7.0                 3.9999999999999845  
1.0                  -2.0                 -1.0                 3.99999999999998    
1.0                  -2.0                 -1.0                 3.999999999999979   
1.0                  -2.0                 -1.0                 3.9999999999999805  
1.0                  -10.0                -9.0                 3.999999999999984   
2.0                  -12.0                -10.0                3.9999999999999822  
2.0                  -12.0                -10.0                3.9999999999999822  
2.0                  -12.0                -10.0                3.9999999999999822  
2.0                  -12.0                -10.0                3.9999999999999827  
2.0                  -12.0                -10.0                3.9999999999999827  
2.0                  -12.0                -10.0                3.9999999999999827  
2.0                  -12.0                -10.0                3.9999999999999822  
0.0                  -4.0                 -4.0                 3.999999999999972   
0.0                  -6.0                 -6.0                 3.99999999999997    
1.0                  -6.0                 -5.0                 3.999999999999968   
2.0                  -4.0                 -2.0                 3.9999999999999627  
2.0                  -4.0                 -2.0                 3.9999999999999627  
1.0                  -4.0                 -3.0                 3.9999999999999627  
0.0                  -6.0                 -6.0                 3.9999999999999654  
0.0                  -6.0                 -6.0                 3.9999999999999645  
0.0                  -6.0                 -6.0                 3.9999999999999645  
2.0                  -2.0                 0.0                  3.999999999999966   
1.0                  -6.0                 -5.0                 3.9999999999999636  
1.0                  -6.0                 -5.0                 3.999999999999964   
1.0                  -6.0                 -5.0                 3.9999999999999645  
1.0                  -6.0                 -5.0                 3.9999999999999654  
1.0                  -6.0                 -5.0                 3.9999999999999654  
1.0                  -6.0                 -5.0                 3.9999999999999654  
1.0                  -4.0                 -3.0                 3.9999999999999654  
1.0                  -4.0                 -3.0                 3.999999999999966   
1.0                  -4.0                 -3.0                 3.9999999999999662  
1.0                  -4.0                 -3.0                 3.9999999999999662  
1.0                  -4.0                 -3.0                 3.9999999999999662  
1.0                  -6.0                 -5.0                 3.999999999999968   
1.0                  -4.0                 -3.0                 3.9999999999999707  
1.0                  -6.0                 -5.0                 3.9999999999999716  
1.0                  -6.0                 -5.0                 3.9999999999999716  
1.0                  -8.0                 -7.0                 3.9999999999999725  
1.0                  -6.0                 -5.0                 3.9999999999999725  
1.0                  -8.0                 -7.0                 3.9999999999999725  
1.0                  -8.0                 -7.0                 3.9999999999999725  
1.0                  -8.0                 -7.0                 3.999999999999972   
1.0                  -8.0                 -7.0                 3.999999999999972   
1.0                  -4.0                 -3.0                 3.999999999999971   
1.0                  -6.0                 -5.0                 3.9999999999999707  
1.0                  -4.0                 -3.0                 3.9999999999999716  
1.0                  -6.0                 -5.0                 3.9999999999999707  
1.0                  -2.0                 -1.0                 3.999999999999971   
0.0                  -6.0                 -6.0                 3.9999999999999702  
2.0                  -4.0                 -2.0                 3.9999999999999685  
1.0                  -4.0                 -3.0                 3.999999999999968   
1.0                  -4.0                 -3.0                 3.9999999999999685  
1.0                  -4.0                 -3.0                 3.9999999999999676  
1.0                  -8.0                 -7.0                 3.9999999999999667  
1.0                  -6.0                 -5.0                 3.9999999999999667  
1.0                  -4.0                 -3.0                 3.9999999999999662  
0.0                  -8.0                 -8.0                 3.9999999999999654  
0.0                  -8.0                 -8.0                 3.999999999999967   
1.0                  -4.0                 -3.0                 3.9999999999999645  
0.0                  -4.0                 -4.0                 3.9999999999999636  
0.0                  -4.0                 -4.0                 3.9999999999999636  
0.0                  -4.0                 -4.0                 3.9999999999999636  
0.0                  -2.0                 -2.0                 3.9999999999999636  
0.0                  -2.0                 -2.0                 3.9999999999999636  
0.0                  -2.0                 -2.0                 3.9999999999999636  
0.0                  -4.0                 -4.0                 3.999999999999963   
0.0                  -4.0                 -4.0                 3.9999999999999627  
0.0                  -4.0                 -4.0                 3.9999999999999627  
1.0                  -4.0                 -3.0                 3.999999999999964   
1.0                  -4.0                 -3.0                 3.999999999999964   
1.0                  -4.0                 -3.0                 3.9999999999999636  
1.0                  -4.0                 -3.0                 3.999999999999964   
1.0                  -4.0                 -3.0                 3.9999999999999645  
1.0                  -4.0                 -3.0                 3.9999999999999645  
1.0                  -4.0                 -3.0                 3.999999999999965   
1.0                  -4.0                 -3.0                 3.999999999999965   
1.0                  -10.0                -9.0                 3.9999999999999636  
1.0                  -4.0                 -3.0                 3.999999999999963   
1.0                  -4.0                 -3.0                 3.999999999999964   
1.0                  -4.0                 -3.0                 3.999999999999963   
1.0                  -4.0                 -3.0                 3.999999999999963   
1.0                  -4.0                 -3.0                 3.999999999999963   
1.0                  -2.0                 -1.0                 3.9999999999999636  
1.0                  -4.0                 -3.0                 3.9999999999999645  
0.0                  -2.0                 -2.0                 3.9999999999999645  
1.0                  -8.0                 -7.0                 3.9999999999999636  
1.0                  -8.0                 -7.0                 3.9999999999999645  
1.0                  -8.0                 -7.0                 3.9999999999999636  
1.0                  -8.0                 -7.0                 3.999999999999963   
1.0                  -8.0                 -7.0                 3.999999999999963   
0.0                  -6.0                 -6.0                 3.9999999999999627  
0.0                  -6.0                 -6.0                 3.999999999999961   
0.0                  -6.0                 -6.0                 3.999999999999961   
0.0                  -8.0                 -8.0                 3.999999999999961   
0.0                  -8.0                 -8.0                 3.9999999999999614  
1.0                  -2.0                 -1.0                 3.9999999999999636  
1.0                  -4.0                 -3.0                 3.9999999999999623  
1.0                  -6.0                 -5.0                 3.999999999999964   
1.0                  -6.0                 -5.0                 3.999999999999964   
1.0                  -4.0                 -3.0                 3.999999999999958   
1.0                  -4.0                 -3.0                 3.9999999999999565  
1.0                  -4.0                 -3.0                 3.9999999999999556  
1.0                  -4.0                 -3.0                 3.9999999999999556  
0.0                  -2.0                 -2.0                 3.9999999999999534  
0.0                  -4.0                 -4.0                 3.9999999999999525  
0.0                  -4.0                 -4.0                 3.999999999999953   
0.0                  -4.0                 -4.0                 3.9999999999999525  
0.0                  -4.0                 -4.0                 3.999999999999953   
0.0                  -4.0                 -4.0                 3.999999999999953   
0.0                  -4.0                 -4.0                 3.999999999999954   
0.0                  -6.0                 -6.0                 3.9999999999999547  
0.0                  -4.0                 -4.0                 3.9999999999999547  
0.0                  -4.0                 -4.0                 3.9999999999999547  
1.0                  -8.0                 -7.0                 3.999999999999955   
1.0                  -8.0                 -7.0                 3.9999999999999556  
1.0                  -6.0                 -5.0                 3.999999999999955   
1.0                  -6.0                 -5.0                 3.9999999999999547  
2.0                  -10.0                -8.0                 3.999999999999955   
1.0                  -4.0                 -3.0                 3.9999999999999547  
1.0                  -4.0                 -3.0                 3.9999999999999556  
1.0                  -4.0                 -3.0                 3.999999999999953   
1.0                  -4.0                 -3.0                 3.999999999999954   
1.0                  -2.0                 -1.0                 3.999999999999954   
1.0                  -6.0                 -5.0                 3.9999999999999503  
1.0                  -6.0                 -5.0                 3.9999999999999503  
1.0                  -6.0                 -5.0                 3.999999999999951   
1.0                  -6.0                 -5.0                 3.9999999999999507  
1.0                  -6.0                 -5.0                 3.9999999999999507  
1.0                  -6.0                 -5.0                 3.9999999999999516  
1.0                  -6.0                 -5.0                 3.999999999999952   
