# L=4,N=4,U=1.0000,mu=1.0000,t=1.0000,eta=0.1601,beta=1.0000,tau_slice=0.6842,M=100000
# H_0/t              H_1/t                E/t                  N             
3.0                  -6.0                 -3.0                 3.9999999999999982  
3.0                  -6.0                 -3.0                 3.999999999999999   
3.0                  -8.0                 -5.0                 3.9999999999999996  
1.0                  -10.0                -9.0                 4.000000000000001   
1.0                  -10.0                -9.0                 4.000000000000002   
1.0                  -10.0                -9.0                 4.000000000000002   
1.0                  -12.0                -11.0                4.000000000000002   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.0                 
0.0                  -4.0                 -4.0                 3.9999999999999996  
1.0                  -2.0                 -1.0                 3.999999999999999   
1.0                  -4.0                 -3.0                 3.9999999999999987  
1.0                  -4.0                 -3.0                 4.0000000000000036  
2.0                  -4.0                 -2.0                 4.0000000000000036  
3.0                  -12.0                -9.0                 4.000000000000002   
3.0                  -12.0                -9.0                 4.000000000000001   
3.0                  -14.0                -11.0                4.000000000000002   
3.0                  -12.0                -9.0                 4.000000000000003   
1.0                  -12.0                -11.0                4.0000000000000036  
1.0                  -12.0                -11.0                4.0000000000000036  
1.0                  -4.0                 -3.0                 4.000000000000004   
1.0                  -2.0                 -1.0                 4.000000000000007   
2.0                  -6.0                 -4.0                 4.000000000000008   
2.0                  -6.0                 -4.0                 4.000000000000008   
2.0                  -6.0                 -4.0                 4.000000000000008   
1.0                  -8.0                 -7.0                 4.000000000000006   
1.0                  -8.0                 -7.0                 4.000000000000006   
1.0                  -8.0                 -7.0                 4.000000000000006   
1.0                  -8.0                 -7.0                 4.000000000000006   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000005   
3.0                  -6.0                 -3.0                 4.000000000000004   
1.0                  -6.0                 -5.0                 4.000000000000005   
1.0                  -8.0                 -7.0                 4.000000000000006   
1.0                  -8.0                 -7.0                 4.000000000000007   
1.0                  -4.0                 -3.0                 4.000000000000008   
1.0                  -2.0                 -1.0                 4.000000000000007   
1.0                  -8.0                 -7.0                 4.000000000000002   
1.0                  -8.0                 -7.0                 4.000000000000002   
1.0                  -8.0                 -7.0                 4.000000000000002   
1.0                  -8.0                 -7.0                 4.000000000000003   
1.0                  -8.0                 -7.0                 4.000000000000003   
1.0                  -8.0                 -7.0                 4.0000000000000036  
1.0                  -2.0                 -1.0                 4.0000000000000036  
1.0                  -4.0                 -3.0                 4.0000000000000036  
0.0                  -6.0                 -6.0                 4.0000000000000036  
0.0                  -6.0                 -6.0                 4.0000000000000036  
0.0                  -6.0                 -6.0                 4.0000000000000036  
0.0                  -8.0                 -8.0                 4.0000000000000036  
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.0                 
3.0                  -14.0                -11.0                4.000000000000002   
3.0                  -14.0                -11.0                4.000000000000002   
1.0                  -4.0                 -3.0                 4.0000000000000036  
1.0                  -6.0                 -5.0                 4.000000000000003   
1.0                  -2.0                 -1.0                 4.0000000000000036  
1.0                  -2.0                 -1.0                 4.000000000000004   
1.0                  -2.0                 -1.0                 4.000000000000005   
1.0                  -6.0                 -5.0                 4.0000000000000036  
1.0                  -4.0                 -3.0                 4.000000000000009   
1.0                  -4.0                 -3.0                 4.000000000000009   
1.0                  -6.0                 -5.0                 4.000000000000009   
1.0                  -6.0                 -5.0                 4.000000000000009   
1.0                  -12.0                -11.0                4.000000000000009   
1.0                  -10.0                -9.0                 4.000000000000009   
1.0                  -10.0                -9.0                 4.000000000000009   
1.0                  -12.0                -11.0                4.000000000000009   
1.0                  -14.0                -13.0                4.000000000000009   
1.0                  -16.0                -15.0                4.000000000000009   
1.0                  -16.0                -15.0                4.000000000000009   
1.0                  -16.0                -15.0                4.000000000000008   
1.0                  -16.0                -15.0                4.000000000000008   
1.0                  -16.0                -15.0                4.000000000000008   
1.0                  -16.0                -15.0                4.000000000000007   
1.0                  -14.0                -13.0                4.000000000000007   
1.0                  -12.0                -11.0                4.000000000000004   
1.0                  -12.0                -11.0                4.000000000000005   
1.0                  -14.0                -13.0                4.000000000000005   
1.0                  -14.0                -13.0                4.000000000000005   
1.0                  -14.0                -13.0                4.000000000000005   
1.0                  -14.0                -13.0                4.000000000000007   
1.0                  -6.0                 -5.0                 4.000000000000007   
1.0                  -6.0                 -5.0                 4.000000000000007   
0.0                  -4.0                 -4.0                 4.000000000000008   
0.0                  -4.0                 -4.0                 4.000000000000008   
0.0                  -6.0                 -6.0                 4.000000000000008   
0.0                  -6.0                 -6.0                 4.000000000000008   
0.0                  -6.0                 -6.0                 4.000000000000008   
0.0                  -6.0                 -6.0                 4.000000000000008   
0.0                  -6.0                 -6.0                 4.000000000000009   
0.0                  -6.0                 -6.0                 4.000000000000009   
0.0                  -6.0                 -6.0                 4.000000000000009   
1.0                  -8.0                 -7.0                 4.000000000000012   
1.0                  -8.0                 -7.0                 4.000000000000012   
1.0                  -4.0                 -3.0                 4.000000000000013   
1.0                  -4.0                 -3.0                 4.000000000000013   
1.0                  -4.0                 -3.0                 4.000000000000012   
1.0                  -2.0                 -1.0                 4.000000000000016   
2.0                  -2.0                 0.0                  4.000000000000016   
2.0                  -2.0                 0.0                  4.000000000000016   
2.0                  -6.0                 -4.0                 4.000000000000017   
0.0                  -4.0                 -4.0                 4.000000000000014   
0.0                  -4.0                 -4.0                 4.000000000000014   
1.0                  -2.0                 -1.0                 4.000000000000014   
1.0                  -2.0                 -1.0                 4.000000000000015   
1.0                  -0.0                 1.0                  4.000000000000016   
3.0                  -10.0                -7.0                 4.000000000000016   
3.0                  -6.0                 -3.0                 4.000000000000018   
3.0                  -6.0                 -3.0                 4.000000000000018   
3.0                  -4.0                 -1.0                 4.000000000000018   
1.0                  -6.0                 -5.0                 4.000000000000017   
1.0                  -6.0                 -5.0                 4.000000000000018   
1.0                  -2.0                 -1.0                 4.000000000000014   
1.0                  -2.0                 -1.0                 4.000000000000014   
1.0                  -4.0                 -3.0                 4.000000000000016   
2.0                  -2.0                 0.0                  4.000000000000019   
2.0                  -4.0                 -2.0                 4.000000000000019   
0.0                  -2.0                 -2.0                 4.000000000000016   
0.0                  -2.0                 -2.0                 4.000000000000016   
3.0                  -2.0                 1.0                  4.000000000000017   
3.0                  -2.0                 1.0                  4.000000000000017   
3.0                  -2.0                 1.0                  4.000000000000018   
1.0                  -2.0                 -1.0                 4.000000000000018   
1.0                  -4.0                 -3.0                 4.000000000000018   
