# L=4,N=4,U=0.0000,mu=-2.4444,t=1.0000,eta=0.1709,beta=1.0000,tau_slice=0.5000,M=100000
# H_0/t              H_1/t                E/t                  N             
7.3332               -0.0                 7.3332               2.9999999999999996  
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -3.3306690738754696e-16
2.4444               -0.0                 2.4444               0.9999999999999997  
2.4444               -1.0                 1.4444               0.9999999999999996  
2.4444               -1.0                 1.4444               0.9999999999999996  
2.4444               -1.0                 1.4444               0.9999999999999996  
0.0                  -0.0                 0.0                  -3.7470027081099033e-16
0.0                  -0.0                 0.0                  -4.718447854656915e-16
2.4444               -2.0                 0.4443999999999999   0.9999999999999989  
2.4444               -2.0                 0.4443999999999999   0.9999999999999992  
0.0                  -0.0                 0.0                  -8.881784197001252e-16
2.4444               -0.0                 2.4444               0.9999999999999991  
2.4444               -2.0                 0.4443999999999999   0.9999999999999991  
2.4444               -2.0                 0.4443999999999999   0.9999999999999989  
2.4444               -2.0                 0.4443999999999999   0.9999999999999988  
2.4444               -1.0                 1.4444               0.9999999999999988  
4.8888               -1.0                 3.8888               1.9999999999999987  
2.4444               -1.0                 1.4444               0.9999999999999988  
2.4444               -3.0                 -0.5556000000000001  0.9999999999999986  
2.4444               -3.0                 -0.5556000000000001  0.9999999999999986  
4.8888               -3.0                 1.8887999999999998   1.999999999999999   
2.4444               -2.0                 0.4443999999999999   0.9999999999999987  
2.4444               -2.0                 0.4443999999999999   0.9999999999999987  
2.4444               -2.0                 0.4443999999999999   0.9999999999999987  
2.4444               -2.0                 0.4443999999999999   0.9999999999999986  
4.8888               -1.0                 3.8888               1.9999999999999987  
2.4444               -1.0                 1.4444               0.9999999999999987  
0.0                  -0.0                 0.0                  -1.4432899320127035e-15
0.0                  -0.0                 0.0                  -1.3877787807814457e-15
4.8888               -3.0                 1.8887999999999998   1.9999999999999993  
4.8888               -3.0                 1.8887999999999998   1.9999999999999996  
4.8888               -3.0                 1.8887999999999998   1.9999999999999996  
4.8888               -3.0                 1.8887999999999998   1.9999999999999993  
4.8888               -3.0                 1.8887999999999998   1.9999999999999991  
7.3332               -3.0                 4.3332               2.9999999999999987  
7.3332               -3.0                 4.3332               2.9999999999999987  
7.3332               -2.0                 5.3332               2.9999999999999987  
2.4444               -1.0                 1.4444               0.9999999999999991  
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
2.4444               -2.0                 0.4443999999999999   0.999999999999999   
2.4444               -2.0                 0.4443999999999999   0.999999999999999   
2.4444               -2.0                 0.4443999999999999   0.9999999999999992  
2.4444               -1.0                 1.4444               0.999999999999999   
2.4444               -1.0                 1.4444               0.999999999999999   
4.8888               -1.0                 3.8888               1.9999999999999996  
4.8888               -2.0                 2.8888               1.9999999999999996  
4.8888               -2.0                 2.8888               1.9999999999999996  
7.3332               -3.0                 4.3332               2.9999999999999996  
9.7776               -2.0                 7.7776               3.9999999999999996  
7.3332               -6.0                 1.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -4.0                 3.3331999999999997   2.9999999999999996  
7.3332               -2.0                 5.3332               2.999999999999999   
9.7776               -3.0                 6.7776               3.999999999999999   
9.7776               -5.0                 4.7776               3.999999999999999   
7.3332               -5.0                 2.3331999999999997   2.999999999999999   
7.3332               -4.0                 3.3331999999999997   2.999999999999999   
7.3332               -5.0                 2.3331999999999997   2.9999999999999996  
7.3332               -5.0                 2.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -7.0                 0.3331999999999997   2.9999999999999996  
7.3332               -5.0                 2.3331999999999997   2.9999999999999996  
7.3332               -4.0                 3.3331999999999997   2.999999999999999   
7.3332               -3.0                 4.3332               2.999999999999999   
4.8888               -4.0                 0.8887999999999998   1.9999999999999982  
4.8888               -4.0                 0.8887999999999998   1.9999999999999982  
4.8888               -4.0                 0.8887999999999998   1.9999999999999982  
4.8888               -4.0                 0.8887999999999998   1.9999999999999984  
4.8888               -3.0                 1.8887999999999998   1.9999999999999987  
4.8888               -3.0                 1.8887999999999998   1.9999999999999987  
4.8888               -2.0                 2.8888               1.9999999999999987  
4.8888               -2.0                 2.8888               1.9999999999999987  
4.8888               -3.0                 1.8887999999999998   1.9999999999999987  
2.4444               -0.0                 2.4444               0.999999999999998   
2.4444               -2.0                 0.4443999999999999   0.999999999999999   
2.4444               -2.0                 0.4443999999999999   0.999999999999999   
2.4444               -2.0                 0.4443999999999999   0.9999999999999992  
2.4444               -1.0                 1.4444               0.9999999999999989  
2.4444               -1.0                 1.4444               0.9999999999999989  
2.4444               -1.0                 1.4444               0.9999999999999986  
