# L=4,N=4,U=100.0000,mu=1.0000,t=1.0000,eta=0.2143,beta=2.0000,M=2000000
# H_0/t              H_1/t                E/t                  N             
1.0658141036401503e-14 -0.0                 1.0658141036401503e-14 4.0                 
1.509903313490213e-14 -0.0                 1.509903313490213e-14 4.0                 
1.0658141036401503e-14 -0.0                 1.0658141036401503e-14 4.0                 
7.993605777301127e-15 -0.0                 7.993605777301127e-15 4.0                 
1.2434497875801753e-14 -0.0                 1.2434497875801753e-14 4.0                 
1.5987211554602254e-14 -0.0                 1.5987211554602254e-14 4.0                 
1.4210854715202004e-14 -0.0                 1.4210854715202004e-14 4.0                 
1.4210854715202004e-14 -0.0                 1.4210854715202004e-14 4.0                 
1.7763568394002505e-14 -0.0                 1.7763568394002505e-14 4.0                 
6.217248937900877e-15 -0.0                 6.217248937900877e-15 4.0                 
1.0658141036401503e-14 -0.0                 1.0658141036401503e-14 4.0                 
1.1546319456101628e-14 -0.0                 1.1546319456101628e-14 4.0                 
4.440892098500626e-15 -0.0                 4.440892098500626e-15 4.0                 
3.552713678800501e-15 -0.0                 3.552713678800501e-15 4.0                 
-4.440892098500626e-16 -0.0                 -4.440892098500626e-16 4.0                 
0.0                  -0.0                 0.0                  4.0                 
5.329070518200751e-15 -0.0                 5.329070518200751e-15 4.0                 
5.329070518200751e-15 -0.0                 5.329070518200751e-15 4.0                 
0.0                  -0.0                 0.0                  4.0                 
-2.6645352591003757e-15 -0.0                 -2.6645352591003757e-15 4.0                 
-8.881784197001252e-16 -0.0                 -8.881784197001252e-16 4.0                 
4.440892098500626e-15 -0.0                 4.440892098500626e-15 4.0                 
3.552713678800501e-15 -0.0                 3.552713678800501e-15 4.0                 
7.105427357601002e-15 -0.0                 7.105427357601002e-15 4.0                 
7.105427357601002e-15 -0.0                 7.105427357601002e-15 4.0                 
6.217248937900877e-15 -0.0                 6.217248937900877e-15 4.0                 
6.217248937900877e-15 -0.0                 6.217248937900877e-15 4.0                 
4.440892098500626e-15 -0.0                 4.440892098500626e-15 4.0                 
7.105427357601002e-15 -0.0                 7.105427357601002e-15 4.0                 
4.440892098500626e-15 -0.0                 4.440892098500626e-15 4.0                 
3.552713678800501e-15 -0.0                 3.552713678800501e-15 4.0                 
-8.881784197001252e-16 -0.0                 -8.881784197001252e-16 4.0                 
-7.549516567451064e-15 -0.0                 -7.549516567451064e-15 4.0                 
-7.105427357601002e-15 -0.0                 -7.105427357601002e-15 4.0                 
-7.993605777301127e-15 -0.0                 -7.993605777301127e-15 4.0                 
-7.993605777301127e-15 -0.0                 -7.993605777301127e-15 4.0                 
-7.549516567451064e-15 -0.0                 -7.549516567451064e-15 4.0                 
-7.993605777301127e-15 -0.0                 -7.993605777301127e-15 4.0                 
-8.43769498715119e-15 -0.0                 -8.43769498715119e-15 4.0                 
-5.329070518200751e-15 -0.0                 -5.329070518200751e-15 4.0                 
-1.7763568394002505e-15 -0.0                 -1.7763568394002505e-15 4.0                 
-1.7763568394002505e-15 -0.0                 -1.7763568394002505e-15 4.0                 
1.7763568394002505e-15 -0.0                 1.7763568394002505e-15 4.0                 
1.7763568394002505e-15 -0.0                 1.7763568394002505e-15 4.0                 
-7.549516567451064e-15 -0.0                 -7.549516567451064e-15 4.0                 
-5.329070518200751e-15 -0.0                 -5.329070518200751e-15 4.0                 
8.881784197001252e-16 -0.0                 8.881784197001252e-16 4.0                 
-1.7763568394002505e-15 -0.0                 -1.7763568394002505e-15 4.0                 
0.0                  -0.0                 0.0                  4.0                 
1.7763568394002505e-15 -0.0                 1.7763568394002505e-15 4.0                 
6.217248937900877e-15 -0.0                 6.217248937900877e-15 4.0                 
7.993605777301127e-15 -0.0                 7.993605777301127e-15 4.0                 
8.881784197001252e-15 -0.0                 8.881784197001252e-15 4.0                 
1.2434497875801753e-14 -0.0                 1.2434497875801753e-14 4.0                 
1.9539925233402755e-14 -0.0                 1.9539925233402755e-14 4.0                 
2.220446049250313e-14 -0.0                 2.220446049250313e-14 4.0                 
1.3322676295501878e-14 -0.0                 1.3322676295501878e-14 4.0                 
1.865174681370263e-14 -0.0                 1.865174681370263e-14 4.0                 
2.042810365310288e-14 -0.0                 2.042810365310288e-14 4.0                 
2.1316282072803006e-14 -0.0                 2.1316282072803006e-14 4.0                 
2.398081733190338e-14 -0.0                 2.398081733190338e-14 4.0                 
2.930988785010413e-14 -0.0                 2.930988785010413e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
2.7533531010703882e-14 -0.0                 2.7533531010703882e-14 4.0                 
2.6645352591003757e-14 -0.0                 2.6645352591003757e-14 4.0                 
2.4868995751603507e-14 -0.0                 2.4868995751603507e-14 4.0                 
2.842170943040401e-14 -0.0                 2.842170943040401e-14 4.0                 
2.7533531010703882e-14 -0.0                 2.7533531010703882e-14 4.0                 
2.842170943040401e-14 -0.0                 2.842170943040401e-14 4.0                 
2.398081733190338e-14 -0.0                 2.398081733190338e-14 4.0                 
2.220446049250313e-14 -0.0                 2.220446049250313e-14 4.0                 
2.220446049250313e-14 -0.0                 2.220446049250313e-14 4.0                 
3.2862601528904634e-14 -0.0                 3.2862601528904634e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
2.3092638912203256e-14 -0.0                 2.3092638912203256e-14 4.0                 
2.3092638912203256e-14 -0.0                 2.3092638912203256e-14 4.0                 
2.5757174171303632e-14 -0.0                 2.5757174171303632e-14 4.0                 
2.930988785010413e-14 -0.0                 2.930988785010413e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
3.552713678800501e-14 -0.0                 3.552713678800501e-14 4.0                 
3.6415315207705135e-14 -0.0                 3.6415315207705135e-14 4.0                 
4.618527782440651e-14 -0.0                 4.618527782440651e-14 4.0                 
4.3520742565306136e-14 -0.0                 4.3520742565306136e-14 4.0                 
3.552713678800501e-14 -0.0                 3.552713678800501e-14 4.0                 
3.375077994860476e-14 -0.0                 3.375077994860476e-14 4.0                 
3.4638958368304884e-14 -0.0                 3.4638958368304884e-14 4.0                 
3.2862601528904634e-14 -0.0                 3.2862601528904634e-14 4.0                 
2.842170943040401e-14 -0.0                 2.842170943040401e-14 4.0                 
3.019806626980426e-14 -0.0                 3.019806626980426e-14 4.0                 
2.7533531010703882e-14 -0.0                 2.7533531010703882e-14 4.0                 
2.5757174171303632e-14 -0.0                 2.5757174171303632e-14 4.0                 
2.7533531010703882e-14 -0.0                 2.7533531010703882e-14 4.0                 
4.1744385725905886e-14 -0.0                 4.1744385725905886e-14 4.0                 
4.440892098500626e-14 -0.0                 4.440892098500626e-14 4.0                 
4.796163466380676e-14 -0.0                 4.796163466380676e-14 4.0                 
5.1514348342607263e-14 -0.0                 5.1514348342607263e-14 4.0                 
5.3290705182007514e-14 -0.0                 5.3290705182007514e-14 4.0                 
5.062616992290714e-14 -0.0                 5.062616992290714e-14 4.0                 
6.128431095930864e-14 -0.0                 6.128431095930864e-14 4.0                 
6.306066779870889e-14 -0.0                 6.306066779870889e-14 4.0                 
6.217248937900877e-14 -0.0                 6.217248937900877e-14 4.0                 
6.217248937900877e-14 -0.0                 6.217248937900877e-14 4.0                 
6.217248937900877e-14 -0.0                 6.217248937900877e-14 4.0                 
6.483702463810914e-14 -0.0                 6.483702463810914e-14 4.0                 
6.750155989720952e-14 -0.0                 6.750155989720952e-14 4.0                 
6.927791673660977e-14 -0.0                 6.927791673660977e-14 4.0                 
6.927791673660977e-14 -0.0                 6.927791673660977e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.306066779870889e-14 -0.0                 6.306066779870889e-14 4.0                 
6.750155989720952e-14 -0.0                 6.750155989720952e-14 4.0                 
6.838973831690964e-14 -0.0                 6.838973831690964e-14 4.0                 
7.016609515630989e-14 -0.0                 7.016609515630989e-14 4.0                 
7.016609515630989e-14 -0.0                 7.016609515630989e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.572520305780927e-14 -0.0                 6.572520305780927e-14 4.0                 
6.838973831690964e-14 -0.0                 6.838973831690964e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.750155989720952e-14 -0.0                 6.750155989720952e-14 4.0                 
6.838973831690964e-14 -0.0                 6.838973831690964e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.750155989720952e-14 -0.0                 6.750155989720952e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
7.904787935331115e-14 -0.0                 7.904787935331115e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.526512829121202e-14 -0.0                 8.526512829121202e-14 4.0                 
8.881784197001252e-14 -0.0                 8.881784197001252e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
7.549516567451064e-14 -0.0                 7.549516567451064e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.638334409421077e-14 -0.0                 7.638334409421077e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.105427357601002e-14 -0.0                 7.105427357601002e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.194245199571014e-14 -0.0                 7.194245199571014e-14 4.0                 
7.549516567451064e-14 -0.0                 7.549516567451064e-14 4.0                 
7.549516567451064e-14 -0.0                 7.549516567451064e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.016609515630989e-14 -0.0                 7.016609515630989e-14 4.0                 
7.016609515630989e-14 -0.0                 7.016609515630989e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.105427357601002e-14 -0.0                 7.105427357601002e-14 4.0                 
7.194245199571014e-14 -0.0                 7.194245199571014e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.039613253960852e-14 -0.0                 6.039613253960852e-14 4.0                 
6.483702463810914e-14 -0.0                 6.483702463810914e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.572520305780927e-14 -0.0                 6.572520305780927e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.750155989720952e-14 -0.0                 6.750155989720952e-14 4.0                 
6.483702463810914e-14 -0.0                 6.483702463810914e-14 4.0                 
6.927791673660977e-14 -0.0                 6.927791673660977e-14 4.0                 
6.927791673660977e-14 -0.0                 6.927791673660977e-14 4.0                 
7.638334409421077e-14 -0.0                 7.638334409421077e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.549516567451064e-14 -0.0                 7.549516567451064e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
8.526512829121202e-14 -0.0                 8.526512829121202e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
8.79296635503124e-14 -0.0                 8.79296635503124e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.50350909079134e-14 -0.0                 9.50350909079134e-14 4.0                 
8.881784197001252e-14 -0.0                 8.881784197001252e-14 4.0                 
9.325873406851315e-14 -0.0                 9.325873406851315e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.638334409421077e-14 -0.0                 7.638334409421077e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.105427357601002e-14 -0.0                 7.105427357601002e-14 4.0                 
6.838973831690964e-14 -0.0                 6.838973831690964e-14 4.0                 
6.661338147750939e-14 -0.0                 6.661338147750939e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.394884621840902e-14 -0.0                 6.394884621840902e-14 4.0                 
6.483702463810914e-14 -0.0                 6.483702463810914e-14 4.0                 
6.927791673660977e-14 -0.0                 6.927791673660977e-14 4.0                 
6.838973831690964e-14 -0.0                 6.838973831690964e-14 4.0                 
7.016609515630989e-14 -0.0                 7.016609515630989e-14 4.0                 
7.105427357601002e-14 -0.0                 7.105427357601002e-14 4.0                 
7.283063041541027e-14 -0.0                 7.283063041541027e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.904787935331115e-14 -0.0                 7.904787935331115e-14 4.0                 
7.904787935331115e-14 -0.0                 7.904787935331115e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
8.79296635503124e-14 -0.0                 8.79296635503124e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.325873406851315e-14 -0.0                 9.325873406851315e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.681144774731365e-14 -0.0                 9.681144774731365e-14 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
1.127986593019159e-13 -0.0                 1.127986593019159e-13 4.0                 
1.1368683772161603e-13 -0.0                 1.1368683772161603e-13 4.0                 
1.1102230246251565e-13 -0.0                 1.1102230246251565e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
7.37188088351104e-14 -0.0                 7.37188088351104e-14 4.0                 
7.904787935331115e-14 -0.0                 7.904787935331115e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
8.08242361927114e-14 -0.0                 8.08242361927114e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
8.08242361927114e-14 -0.0                 8.08242361927114e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.460698725481052e-14 -0.0                 7.460698725481052e-14 4.0                 
7.283063041541027e-14 -0.0                 7.283063041541027e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
7.638334409421077e-14 -0.0                 7.638334409421077e-14 4.0                 
8.08242361927114e-14 -0.0                 8.08242361927114e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.526512829121202e-14 -0.0                 8.526512829121202e-14 4.0                 
8.43769498715119e-14 -0.0                 8.43769498715119e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
8.526512829121202e-14 -0.0                 8.526512829121202e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
8.08242361927114e-14 -0.0                 8.08242361927114e-14 4.0                 
8.08242361927114e-14 -0.0                 8.08242361927114e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
7.549516567451064e-14 -0.0                 7.549516567451064e-14 4.0                 
7.72715225139109e-14 -0.0                 7.72715225139109e-14 4.0                 
8.171241461241152e-14 -0.0                 8.171241461241152e-14 4.0                 
7.815970093361102e-14 -0.0                 7.815970093361102e-14 4.0                 
8.526512829121202e-14 -0.0                 8.526512829121202e-14 4.0                 
8.704148513061227e-14 -0.0                 8.704148513061227e-14 4.0                 
8.970602038971265e-14 -0.0                 8.970602038971265e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.681144774731365e-14 -0.0                 9.681144774731365e-14 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
1.127986593019159e-13 -0.0                 1.127986593019159e-13 4.0                 
1.1013412404281553e-13 -0.0                 1.1013412404281553e-13 4.0                 
1.056932319443149e-13 -0.0                 1.056932319443149e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
1.0746958878371515e-13 -0.0                 1.0746958878371515e-13 4.0                 
1.1013412404281553e-13 -0.0                 1.1013412404281553e-13 4.0                 
1.092459456231154e-13 -0.0                 1.092459456231154e-13 4.0                 
1.1013412404281553e-13 -0.0                 1.1013412404281553e-13 4.0                 
1.127986593019159e-13 -0.0                 1.127986593019159e-13 4.0                 
1.092459456231154e-13 -0.0                 1.092459456231154e-13 4.0                 
1.0658141036401503e-13 -0.0                 1.0658141036401503e-13 4.0                 
1.0746958878371515e-13 -0.0                 1.0746958878371515e-13 4.0                 
1.0835776720341528e-13 -0.0                 1.0835776720341528e-13 4.0                 
1.1368683772161603e-13 -0.0                 1.1368683772161603e-13 4.0                 
1.1368683772161603e-13 -0.0                 1.1368683772161603e-13 4.0                 
1.127986593019159e-13 -0.0                 1.127986593019159e-13 4.0                 
1.1102230246251565e-13 -0.0                 1.1102230246251565e-13 4.0                 
1.1191048088221578e-13 -0.0                 1.1191048088221578e-13 4.0                 
1.1102230246251565e-13 -0.0                 1.1102230246251565e-13 4.0                 
1.1102230246251565e-13 -0.0                 1.1102230246251565e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.0036416142611415e-13 -0.0                 1.0036416142611415e-13 4.0                 
1.0036416142611415e-13 -0.0                 1.0036416142611415e-13 4.0                 
9.947598300641403e-14 -0.0                 9.947598300641403e-14 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.056932319443149e-13 -0.0                 1.056932319443149e-13 4.0                 
1.0835776720341528e-13 -0.0                 1.0835776720341528e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.056932319443149e-13 -0.0                 1.056932319443149e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0036416142611415e-13 -0.0                 1.0036416142611415e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0036416142611415e-13 -0.0                 1.0036416142611415e-13 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
1.0302869668521453e-13 -0.0                 1.0302869668521453e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0746958878371515e-13 -0.0                 1.0746958878371515e-13 4.0                 
1.0835776720341528e-13 -0.0                 1.0835776720341528e-13 4.0                 
1.092459456231154e-13 -0.0                 1.092459456231154e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
1.021405182655144e-13 -0.0                 1.021405182655144e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
1.0391687510491465e-13 -0.0                 1.0391687510491465e-13 4.0                 
1.056932319443149e-13 -0.0                 1.056932319443149e-13 4.0                 
1.0480505352461478e-13 -0.0                 1.0480505352461478e-13 4.0                 
9.681144774731365e-14 -0.0                 9.681144774731365e-14 4.0                 
9.769962616701378e-14 -0.0                 9.769962616701378e-14 4.0                 
9.85878045867139e-14 -0.0                 9.85878045867139e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.50350909079134e-14 -0.0                 9.50350909079134e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.681144774731365e-14 -0.0                 9.681144774731365e-14 4.0                 
9.681144774731365e-14 -0.0                 9.681144774731365e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.325873406851315e-14 -0.0                 9.325873406851315e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.592326932761353e-14 -0.0                 9.592326932761353e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
1.0125233984581428e-13 -0.0                 1.0125233984581428e-13 4.0                 
9.414691248821327e-14 -5.0                 -4.999999999999906   4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
9.14823772291129e-14 -0.0                 9.14823772291129e-14 4.0                 
8.79296635503124e-14 -0.0                 8.79296635503124e-14 4.0                 
8.881784197001252e-14 -0.0                 8.881784197001252e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
8.79296635503124e-14 -0.0                 8.79296635503124e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
8.260059303211165e-14 -0.0                 8.260059303211165e-14 4.0                 
7.993605777301127e-14 -0.0                 7.993605777301127e-14 4.0                 
8.348877145181177e-14 -0.0                 8.348877145181177e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.059419880941277e-14 -0.0                 9.059419880941277e-14 4.0                 
9.414691248821327e-14 -0.0                 9.414691248821327e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
9.237055564881302e-14 -0.0                 9.237055564881302e-14 4.0                 
