# L=4,N=4,U=100.0000,mu=0.5000,t=1.0000,eta=0.2080,beta=2.0000,M=2000000
# H_0/t              H_1/t                E/t                  N             
1.021405182655144e-14 -0.0                 1.021405182655144e-14 4.0                 
9.325873406851315e-15 -0.0                 9.325873406851315e-15 4.0                 
4.884981308350689e-15 -0.0                 4.884981308350689e-15 4.0                 
3.9968028886505635e-15 -0.0                 3.9968028886505635e-15 4.0                 
4.884981308350689e-15 -0.0                 4.884981308350689e-15 4.0                 
3.552713678800501e-15 -0.0                 3.552713678800501e-15 4.0                 
-6.661338147750939e-16 -0.0                 -6.661338147750939e-16 4.0                 
-2.220446049250313e-16 -0.0                 -2.220446049250313e-16 4.0                 
4.440892098500626e-16 -0.0                 4.440892098500626e-16 4.0                 
3.1086244689504383e-15 -0.0                 3.1086244689504383e-15 4.0                 
2.220446049250313e-15 -0.0                 2.220446049250313e-15 4.0                 
0.0                  -0.0                 0.0                  4.0                 
-3.552713678800501e-15 -0.0                 -3.552713678800501e-15 4.0                 
-1.7763568394002505e-15 -0.0                 -1.7763568394002505e-15 4.0                 
-3.9968028886505635e-15 -0.0                 -3.9968028886505635e-15 4.0                 
-2.220446049250313e-15 -0.0                 -2.220446049250313e-15 4.0                 
-1.3322676295501878e-15 -0.0                 -1.3322676295501878e-15 4.0                 
-4.440892098500626e-16 -0.0                 -4.440892098500626e-16 4.0                 
-5.773159728050814e-15 -0.0                 -5.773159728050814e-15 4.0                 
-5.773159728050814e-15 -0.0                 -5.773159728050814e-15 4.0                 
-3.552713678800501e-15 -0.0                 -3.552713678800501e-15 4.0                 
-3.1086244689504383e-15 -0.0                 -3.1086244689504383e-15 4.0                 
-3.1086244689504383e-15 -0.0                 -3.1086244689504383e-15 4.0                 
-1.3322676295501878e-14 -0.0                 -1.3322676295501878e-14 4.0                 
-1.554312234475219e-14 -0.0                 -1.554312234475219e-14 4.0                 
-1.509903313490213e-14 -0.0                 -1.509903313490213e-14 4.0                 
-1.554312234475219e-14 -0.0                 -1.554312234475219e-14 4.0                 
-1.687538997430238e-14 -0.0                 -1.687538997430238e-14 4.0                 
-1.687538997430238e-14 -0.0                 -1.687538997430238e-14 4.0                 
-1.554312234475219e-14 -0.0                 -1.554312234475219e-14 4.0                 
-1.6431300764452317e-14 -0.0                 -1.6431300764452317e-14 4.0                 
-1.554312234475219e-14 -0.0                 -1.554312234475219e-14 4.0                 
-2.353672812205332e-14 -0.0                 -2.353672812205332e-14 4.0                 
-2.353672812205332e-14 -0.0                 -2.353672812205332e-14 4.0                 
-2.7977620220553945e-14 -0.0                 -2.7977620220553945e-14 4.0                 
-3.042011087472929e-14 -0.0                 -3.042011087472929e-14 4.0                 
-2.7533531010703882e-14 -0.0                 -2.7533531010703882e-14 4.0                 
-2.6645352591003757e-14 -0.0                 -2.6645352591003757e-14 4.0                 
-2.4646951146678475e-14 -0.0                 -2.4646951146678475e-14 4.0                 
-2.9531932455029164e-14 -0.0                 -2.9531932455029164e-14 4.0                 
-3.552713678800501e-14 -0.0                 -3.552713678800501e-14 4.0                 
-3.9968028886505635e-14 -0.0                 -3.9968028886505635e-14 4.0                 
-4.063416270128073e-14 -0.0                 -4.063416270128073e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.418687638008123e-14 -0.0                 -4.418687638008123e-14 4.0                 
-4.6629367034256575e-14 -0.0                 -4.6629367034256575e-14 4.0                 
-4.3076653355456074e-14 -0.0                 -4.3076653355456074e-14 4.0                 
-4.6629367034256575e-14 -0.0                 -4.6629367034256575e-14 4.0                 
-4.6407322429331543e-14 -0.0                 -4.6407322429331543e-14 4.0                 
-5.1514348342607263e-14 -0.0                 -5.1514348342607263e-14 4.0                 
-5.1736392947532295e-14 -0.0                 -5.1736392947532295e-14 4.0                 
-4.707345624410664e-14 -0.0                 -4.707345624410664e-14 4.0                 
-4.707345624410664e-14 -0.0                 -4.707345624410664e-14 4.0                 
-4.729550084903167e-14 -0.0                 -4.729550084903167e-14 4.0                 
-4.8405723873656825e-14 -0.0                 -4.8405723873656825e-14 4.0                 
-4.951594689828198e-14 -0.0                 -4.951594689828198e-14 4.0                 
-4.8405723873656825e-14 -0.0                 -4.8405723873656825e-14 4.0                 
-4.6407322429331543e-14 -0.0                 -4.6407322429331543e-14 4.0                 
-4.551914400963142e-14 -0.0                 -4.551914400963142e-14 4.0                 
-4.6629367034256575e-14 -0.0                 -4.6629367034256575e-14 4.0                 
-4.374278717023117e-14 -0.0                 -4.374278717023117e-14 4.0                 
-4.596323321948148e-14 -0.0                 -4.596323321948148e-14 4.0                 
-4.6407322429331543e-14 -0.0                 -4.6407322429331543e-14 4.0                 
-4.574118861455645e-14 -0.0                 -4.574118861455645e-14 4.0                 
-4.529709940470639e-14 -0.0                 -4.529709940470639e-14 4.0                 
-4.574118861455645e-14 -0.0                 -4.574118861455645e-14 4.0                 
-4.4853010194856324e-14 -0.0                 -4.4853010194856324e-14 4.0                 
-4.6407322429331543e-14 -0.0                 -4.6407322429331543e-14 4.0                 
-4.5075054799781356e-14 -0.0                 -4.5075054799781356e-14 4.0                 
-4.574118861455645e-14 -0.0                 -4.574118861455645e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.596323321948148e-14 -0.0                 -4.596323321948148e-14 4.0                 
-4.8627768478581856e-14 -0.0                 -4.8627768478581856e-14 4.0                 
-4.796163466380676e-14 -0.0                 -4.796163466380676e-14 4.0                 
-5.084821452783217e-14 -0.0                 -5.084821452783217e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.707345624410664e-14 -0.0                 -4.707345624410664e-14 4.0                 
-4.6629367034256575e-14 -5.0                 -5.000000000000046   4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.707345624410664e-14 -0.0                 -4.707345624410664e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.440892098500626e-14 -0.0                 -4.440892098500626e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-4.6407322429331543e-14 -0.0                 -4.6407322429331543e-14 4.0                 
-4.6629367034256575e-14 -0.0                 -4.6629367034256575e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-5.1514348342607263e-14 -0.0                 -5.1514348342607263e-14 4.0                 
-5.084821452783217e-14 -0.0                 -5.084821452783217e-14 4.0                 
-5.595524044110789e-14 -0.0                 -5.595524044110789e-14 4.0                 
-5.573319583618286e-14 -0.0                 -5.573319583618286e-14 4.0                 
-4.884981308350689e-14 -0.0                 -4.884981308350689e-14 4.0                 
-4.729550084903167e-14 -0.0                 -4.729550084903167e-14 4.0                 
-4.618527782440651e-14 -0.0                 -4.618527782440651e-14 4.0                 
-5.551115123125783e-14 -0.0                 -5.551115123125783e-14 4.0                 
-5.46229728115577e-14 -0.0                 -5.46229728115577e-14 4.0                 
-5.417888360170764e-14 -0.0                 -5.417888360170764e-14 4.0                 
-5.040412531798211e-14 -0.0                 -5.040412531798211e-14 4.0                 
-5.218048215738236e-14 -0.0                 -5.218048215738236e-14 4.0                 
-5.728750807065808e-14 -0.0                 -5.728750807065808e-14 4.0                 
-5.81756864903582e-14 -0.0                 -5.81756864903582e-14 4.0                 
-5.795364188543317e-14 -0.0                 -5.795364188543317e-14 4.0                 
-5.950795411990839e-14 -0.0                 -5.950795411990839e-14 4.0                 
-5.88418203051333e-14 -0.0                 -5.88418203051333e-14 4.0                 
-6.039613253960852e-14 -0.0                 -6.039613253960852e-14 4.0                 
-5.972999872483342e-14 -0.0                 -5.972999872483342e-14 4.0                 
-5.839773109528323e-14 -0.0                 -5.839773109528323e-14 4.0                 
-5.928590951498336e-14 -0.0                 -5.928590951498336e-14 4.0                 
-6.217248937900877e-14 -0.0                 -6.217248937900877e-14 4.0                 
-6.306066779870889e-14 -0.0                 -6.306066779870889e-14 4.0                 
-5.950795411990839e-14 -0.0                 -5.950795411990839e-14 4.0                 
-6.616929226765933e-14 -0.0                 -6.616929226765933e-14 4.0                 
-6.727951529228449e-14 -0.0                 -6.727951529228449e-14 4.0                 
-7.061018436615996e-14 -0.0                 -7.061018436615996e-14 4.0                 
-6.905587213168474e-14 -0.0                 -6.905587213168474e-14 4.0                 
-6.972200594645983e-14 -0.0                 -6.972200594645983e-14 4.0                 
-7.105427357601002e-14 -0.0                 -7.105427357601002e-14 4.0                 
-7.127631818093505e-14 -0.0                 -7.127631818093505e-14 4.0                 
-7.194245199571014e-14 -0.0                 -7.194245199571014e-14 4.0                 
-7.038813976123492e-14 -0.0                 -7.038813976123492e-14 4.0                 
-7.194245199571014e-14 -0.0                 -7.194245199571014e-14 4.0                 
-7.593925488436071e-14 -0.0                 -7.593925488436071e-14 4.0                 
-7.194245199571014e-14 -0.0                 -7.194245199571014e-14 4.0                 
-7.549516567451064e-14 -0.0                 -7.549516567451064e-14 4.0                 
-7.72715225139109e-14 -0.0                 -7.72715225139109e-14 4.0                 
-7.72715225139109e-14 -0.0                 -7.72715225139109e-14 4.0                 
-7.971401316808624e-14 -0.0                 -7.971401316808624e-14 4.0                 
-8.104628079763643e-14 -0.0                 -8.104628079763643e-14 4.0                 
-8.126832540256146e-14 -0.0                 -8.126832540256146e-14 4.0                 
-8.149037000748649e-14 -5.0                 -5.000000000000082   4.0                 
-8.393286066166183e-14 -0.0                 -8.393286066166183e-14 4.0                 
-8.526512829121202e-14 -5.0                 -5.000000000000085   4.0                 
-8.815170815523743e-14 -0.0                 -8.815170815523743e-14 4.0                 
-8.881784197001252e-14 -0.0                 -8.881784197001252e-14 4.0                 
-8.881784197001252e-14 -0.0                 -8.881784197001252e-14 4.0                 
-9.237055564881302e-14 -0.0                 -9.237055564881302e-14 4.0                 
-9.214851104388799e-14 -0.0                 -9.214851104388799e-14 4.0                 
-9.43689570931383e-14 -0.0                 -9.43689570931383e-14 4.0                 
-9.43689570931383e-14 -0.0                 -9.43689570931383e-14 4.0                 
-9.50350909079134e-14 -0.0                 -9.50350909079134e-14 4.0                 
-9.747758156208874e-14 -0.0                 -9.747758156208874e-14 4.0                 
-9.658940314238862e-14 -0.0                 -9.658940314238862e-14 4.0                 
-9.614531393253856e-14 -0.0                 -9.614531393253856e-14 4.0                 
-9.592326932761353e-14 -0.0                 -9.592326932761353e-14 4.0                 
-9.547918011776346e-14 -0.0                 -9.547918011776346e-14 4.0                 
-9.992007221626409e-14 -0.0                 -9.992007221626409e-14 4.0                 
-9.14823772291129e-14 -5.0                 -5.0000000000000915  4.0                 
-9.170442183403793e-14 -0.0                 -9.170442183403793e-14 4.0                 
-9.481304630298837e-14 -0.0                 -9.481304630298837e-14 4.0                 
-1.0014211682118912e-13 -0.0                 -1.0014211682118912e-13 4.0                 
-9.814371537686384e-14 -0.0                 -9.814371537686384e-14 4.0                 
-9.658940314238862e-14 -0.0                 -9.658940314238862e-14 4.0                 
-9.792167077193881e-14 -0.0                 -9.792167077193881e-14 4.0                 
-9.903189379656396e-14 -0.0                 -9.903189379656396e-14 4.0                 
-9.880984919163893e-14 -0.0                 -9.880984919163893e-14 4.0                 
-1.0302869668521453e-13 -0.0                 -1.0302869668521453e-13 4.0                 
-1.0258460747536446e-13 -0.0                 -1.0258460747536446e-13 4.0                 
-1.0702549957386509e-13 -0.0                 -1.0702549957386509e-13 4.0                 
-1.092459456231154e-13 -0.0                 -1.092459456231154e-13 4.0                 
-1.0969003483296547e-13 -0.0                 -1.0969003483296547e-13 4.0                 
-1.1168843627729075e-13 -0.0                 -1.1168843627729075e-13 4.0                 
-1.0946799022804043e-13 -0.0                 -1.0946799022804043e-13 4.0                 
-1.1146639167236572e-13 -0.0                 -1.1146639167236572e-13 4.0                 
-1.1324274851176597e-13 -0.0                 -1.1324274851176597e-13 4.0                 
-1.1524114995609125e-13 -0.0                 -1.1524114995609125e-13 4.0                 
-1.092459456231154e-13 -0.0                 -1.092459456231154e-13 4.0                 
-1.0458300891968975e-13 -0.0                 -1.0458300891968975e-13 4.0                 
-1.0458300891968975e-13 -0.0                 -1.0458300891968975e-13 4.0                 
-1.0658141036401503e-13 -0.0                 -1.0658141036401503e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0702549957386509e-13 -0.0                 -1.0702549957386509e-13 4.0                 
-1.0391687510491465e-13 -0.0                 -1.0391687510491465e-13 4.0                 
-1.0391687510491465e-13 -0.0                 -1.0391687510491465e-13 4.0                 
-1.0458300891968975e-13 -0.0                 -1.0458300891968975e-13 4.0                 
-1.0524914273446484e-13 -0.0                 -1.0524914273446484e-13 4.0                 
-1.0746958878371515e-13 -0.0                 -1.0746958878371515e-13 4.0                 
-1.0702549957386509e-13 -0.0                 -1.0702549957386509e-13 4.0                 
-1.0724754417879012e-13 -0.0                 -1.0724754417879012e-13 4.0                 
-1.0969003483296547e-13 -0.0                 -1.0969003483296547e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0880185641326534e-13 -0.0                 -1.0880185641326534e-13 4.0                 
-1.0524914273446484e-13 -0.0                 -1.0524914273446484e-13 4.0                 
-1.0724754417879012e-13 -0.0                 -1.0724754417879012e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0658141036401503e-13 -0.0                 -1.0658141036401503e-13 4.0                 
-1.0746958878371515e-13 -0.0                 -1.0746958878371515e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0347278589506459e-13 -0.0                 -1.0347278589506459e-13 4.0                 
-1.0236256287043943e-13 -0.0                 -1.0236256287043943e-13 4.0                 
-1.0236256287043943e-13 -0.0                 -1.0236256287043943e-13 4.0                 
-1.0058620603103918e-13 -0.0                 -1.0058620603103918e-13 4.0                 
-1.0080825063596421e-13 -0.0                 -1.0080825063596421e-13 4.0                 
-1.0236256287043943e-13 -0.0                 -1.0236256287043943e-13 4.0                 
-1.0547118733938987e-13 -2.5                 -2.5000000000001057  4.0                 
-1.0502709812953981e-13 -0.0                 -1.0502709812953981e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0524914273446484e-13 -0.0                 -1.0524914273446484e-13 4.0                 
-1.0302869668521453e-13 -5.0                 -5.000000000000103   4.0                 
-1.021405182655144e-13 -5.0                 -5.000000000000102   4.0                 
-1.0658141036401503e-13 -0.0                 -1.0658141036401503e-13 4.0                 
-1.0835776720341528e-13 -0.0                 -1.0835776720341528e-13 4.0                 
-1.0835776720341528e-13 -0.0                 -1.0835776720341528e-13 4.0                 
-1.0635936575909e-13 -0.0                 -1.0635936575909e-13 4.0                 
-1.092459456231154e-13 -0.0                 -1.092459456231154e-13 4.0                 
-1.056932319443149e-13 -0.0                 -1.056932319443149e-13 4.0                 
-1.0591527654923993e-13 -0.0                 -1.0591527654923993e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0635936575909e-13 -0.0                 -1.0635936575909e-13 4.0                 
-1.0436096431476471e-13 -0.0                 -1.0436096431476471e-13 4.0                 
-1.0635936575909e-13 -0.0                 -1.0635936575909e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0502709812953981e-13 -0.0                 -1.0502709812953981e-13 4.0                 
-1.0946799022804043e-13 -0.0                 -1.0946799022804043e-13 4.0                 
-1.092459456231154e-13 -0.0                 -1.092459456231154e-13 4.0                 
-1.0857981180834031e-13 -0.0                 -1.0857981180834031e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0635936575909e-13 -0.0                 -1.0635936575909e-13 4.0                 
-1.0658141036401503e-13 -0.0                 -1.0658141036401503e-13 4.0                 
-1.0635936575909e-13 -0.0                 -1.0635936575909e-13 4.0                 
-1.0436096431476471e-13 -0.0                 -1.0436096431476471e-13 4.0                 
-1.1035616864774056e-13 -0.0                 -1.1035616864774056e-13 4.0                 
-1.1080025785759062e-13 -0.0                 -1.1080025785759062e-13 4.0                 
-1.1013412404281553e-13 -0.0                 -1.1013412404281553e-13 4.0                 
-1.1146639167236572e-13 -0.0                 -1.1146639167236572e-13 4.0                 
-1.1191048088221578e-13 -0.0                 -1.1191048088221578e-13 4.0                 
-1.1146639167236572e-13 -0.0                 -1.1146639167236572e-13 4.0                 
-1.0302869668521453e-13 -0.0                 -1.0302869668521453e-13 4.0                 
-1.0191847366058937e-13 -0.0                 -1.0191847366058937e-13 4.0                 
-1.0302869668521453e-13 -0.0                 -1.0302869668521453e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0436096431476471e-13 -0.0                 -1.0436096431476471e-13 4.0                 
-1.056932319443149e-13 -0.0                 -1.056932319443149e-13 4.0                 
-1.0613732115416497e-13 -0.0                 -1.0613732115416497e-13 4.0                 
-1.0524914273446484e-13 -0.0                 -1.0524914273446484e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0791367799356522e-13 -0.0                 -1.0791367799356522e-13 4.0                 
-1.0524914273446484e-13 -0.0                 -1.0524914273446484e-13 4.0                 
-9.903189379656396e-14 -2.5                 -2.500000000000099   4.0                 
-1.0302869668521453e-13 -0.0                 -1.0302869668521453e-13 4.0                 
-1.0191847366058937e-13 -0.0                 -1.0191847366058937e-13 4.0                 
-1.0258460747536446e-13 -0.0                 -1.0258460747536446e-13 4.0                 
-1.0502709812953981e-13 -0.0                 -1.0502709812953981e-13 4.0                 
-9.969802761133906e-14 -0.0                 -9.969802761133906e-14 4.0                 
-1.0014211682118912e-13 -0.0                 -1.0014211682118912e-13 4.0                 
-9.547918011776346e-14 -0.0                 -9.547918011776346e-14 4.0                 
-9.414691248821327e-14 -0.0                 -9.414691248821327e-14 4.0                 
-8.326672684688674e-14 -0.0                 -8.326672684688674e-14 4.0                 
-8.348877145181177e-14 -0.0                 -8.348877145181177e-14 4.0                 
-8.704148513061227e-14 -0.0                 -8.704148513061227e-14 4.0                 
-8.748557434046234e-14 -0.0                 -8.748557434046234e-14 4.0                 
-8.748557434046234e-14 -0.0                 -8.748557434046234e-14 4.0                 
-8.704148513061227e-14 -0.0                 -8.704148513061227e-14 4.0                 
-8.637535131583718e-14 -0.0                 -8.637535131583718e-14 4.0                 
-9.037215420448774e-14 -0.0                 -9.037215420448774e-14 4.0                 
-9.636735853746359e-14 -0.0                 -9.636735853746359e-14 4.0                 
-9.792167077193881e-14 -5.0                 -5.000000000000098   4.0                 
-9.681144774731365e-14 -5.0                 -5.000000000000097   4.0                 
-9.370282327836321e-14 -5.0                 -5.000000000000094   4.0                 
-1.0391687510491465e-13 -0.0                 -1.0391687510491465e-13 4.0                 
-1.0125233984581428e-13 -0.0                 -1.0125233984581428e-13 4.0                 
-1.0813572259849025e-13 -0.0                 -1.0813572259849025e-13 4.0                 
-1.1324274851176597e-13 -0.0                 -1.1324274851176597e-13 4.0                 
-1.1546319456101628e-13 -0.0                 -1.1546319456101628e-13 4.0                 
-1.1146639167236572e-13 -0.0                 -1.1146639167236572e-13 4.0                 
-1.1191048088221578e-13 -0.0                 -1.1191048088221578e-13 4.0                 
-1.0946799022804043e-13 -0.0                 -1.0946799022804043e-13 4.0                 
-1.0902390101819037e-13 -0.0                 -1.0902390101819037e-13 4.0                 
-1.0969003483296547e-13 -0.0                 -1.0969003483296547e-13 4.0                 
-1.1524114995609125e-13 -0.0                 -1.1524114995609125e-13 4.0                 
-1.1479706074624119e-13 -0.0                 -1.1479706074624119e-13 4.0                 
-1.1590728377086634e-13 -0.0                 -1.1590728377086634e-13 4.0                 
-1.141309269314661e-13 -0.0                 -1.141309269314661e-13 4.0                 
-1.1390888232654106e-13 -0.0                 -1.1390888232654106e-13 4.0                 
-1.2034817586936697e-13 -0.0                 -1.2034817586936697e-13 4.0                 
-1.1901590823981678e-13 -0.0                 -1.1901590823981678e-13 4.0                 
-1.1812772982011666e-13 -0.0                 -1.1812772982011666e-13 4.0                 
-1.1968204205459188e-13 -0.0                 -1.1968204205459188e-13 4.0                 
-1.192379528447418e-13 -0.0                 -1.192379528447418e-13 4.0                 
-1.254552017826427e-13 -0.0                 -1.254552017826427e-13 4.0                 
-1.219024881038422e-13 -5.0                 -5.000000000000122   4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.2301271112846734e-13 -0.0                 -1.2301271112846734e-13 4.0                 
-1.2256862191861728e-13 -0.0                 -1.2256862191861728e-13 4.0                 
-1.2145839889399213e-13 -0.0                 -1.2145839889399213e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.2279066652354231e-13 -0.0                 -1.2279066652354231e-13 4.0                 
-1.254552017826427e-13 -0.0                 -1.254552017826427e-13 4.0                 
-1.270095140171179e-13 -0.0                 -1.270095140171179e-13 4.0                 
-1.2789769243681803e-13 -0.0                 -1.2789769243681803e-13 4.0                 
-1.2878587085651816e-13 -0.0                 -1.2878587085651816e-13 4.0                 
-1.2656542480726785e-13 -0.0                 -1.2656542480726785e-13 4.0                 
-1.2301271112846734e-13 -0.0                 -1.2301271112846734e-13 4.0                 
-1.2145839889399213e-13 -0.0                 -1.2145839889399213e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.1857181902996672e-13 -0.0                 -1.1857181902996672e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.2145839889399213e-13 -0.0                 -1.2145839889399213e-13 4.0                 
-1.2301271112846734e-13 -0.0                 -1.2301271112846734e-13 4.0                 
-1.2034817586936697e-13 -0.0                 -1.2034817586936697e-13 4.0                 
-1.1590728377086634e-13 -0.0                 -1.1590728377086634e-13 4.0                 
-1.1723955140041653e-13 -0.0                 -1.1723955140041653e-13 4.0                 
-1.2079226507921703e-13 -0.0                 -1.2079226507921703e-13 4.0                 
-1.192379528447418e-13 -0.0                 -1.192379528447418e-13 4.0                 
-1.2212453270876722e-13 -0.0                 -1.2212453270876722e-13 4.0                 
-1.2101430968414206e-13 -0.0                 -1.2101430968414206e-13 4.0                 
-1.254552017826427e-13 -0.0                 -1.254552017826427e-13 4.0                 
-1.2279066652354231e-13 -0.0                 -1.2279066652354231e-13 4.0                 
-1.2301271112846734e-13 -0.0                 -1.2301271112846734e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.2456702336294256e-13 -0.0                 -1.2456702336294256e-13 4.0                 
-1.199040866595169e-13 -0.0                 -1.199040866595169e-13 4.0                 
-1.219024881038422e-13 -0.0                 -1.219024881038422e-13 4.0                 
-1.2390088954816747e-13 -0.0                 -1.2390088954816747e-13 4.0                 
-1.2212453270876722e-13 -0.0                 -1.2212453270876722e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.2567724638756772e-13 -0.0                 -1.2567724638756772e-13 4.0                 
-1.270095140171179e-13 -0.0                 -1.270095140171179e-13 4.0                 
-1.2678746941219288e-13 -0.0                 -1.2678746941219288e-13 4.0                 
-1.219024881038422e-13 -0.0                 -1.219024881038422e-13 4.0                 
-1.199040866595169e-13 -0.0                 -1.199040866595169e-13 4.0                 
-1.2034817586936697e-13 -0.0                 -1.2034817586936697e-13 4.0                 
-1.2168044349891716e-13 -0.0                 -1.2168044349891716e-13 4.0                 
-1.1657341758564144e-13 -0.0                 -1.1657341758564144e-13 4.0                 
-1.1679546219056647e-13 -0.0                 -1.1679546219056647e-13 4.0                 
-1.1546319456101628e-13 -0.0                 -1.1546319456101628e-13 4.0                 
-1.156852391659413e-13 -0.0                 -1.156852391659413e-13 4.0                 
-1.13464793116691e-13 -0.0                 -1.13464793116691e-13 4.0                 
-1.1901590823981678e-13 -0.0                 -1.1901590823981678e-13 4.0                 
-1.1679546219056647e-13 -0.0                 -1.1679546219056647e-13 4.0                 
-1.1435297153639112e-13 -0.0                 -1.1435297153639112e-13 4.0                 
-1.156852391659413e-13 -0.0                 -1.156852391659413e-13 4.0                 
-1.1235457009206584e-13 -0.0                 -1.1235457009206584e-13 4.0                 
-1.1590728377086634e-13 -0.0                 -1.1590728377086634e-13 4.0                 
-1.1524114995609125e-13 -0.0                 -1.1524114995609125e-13 4.0                 
-1.1679546219056647e-13 -0.0                 -1.1679546219056647e-13 4.0                 
-1.1812772982011666e-13 -0.0                 -1.1812772982011666e-13 4.0                 
-1.1812772982011666e-13 -0.0                 -1.1812772982011666e-13 4.0                 
-1.2212453270876722e-13 -0.0                 -1.2212453270876722e-13 4.0                 
-1.1834977442504169e-13 -0.0                 -1.1834977442504169e-13 4.0                 
-1.1812772982011666e-13 -0.0                 -1.1812772982011666e-13 4.0                 
-1.1945999744966684e-13 -0.0                 -1.1945999744966684e-13 4.0                 
-1.163513729807164e-13 -0.0                 -1.163513729807164e-13 4.0                 
-1.1612932837579137e-13 -0.0                 -1.1612932837579137e-13 4.0                 
-1.1657341758564144e-13 -0.0                 -1.1657341758564144e-13 4.0                 
-1.1857181902996672e-13 -0.0                 -1.1857181902996672e-13 4.0                 
-1.3145040611561853e-13 -0.0                 -1.3145040611561853e-13 4.0                 
-1.2856382625159313e-13 -0.0                 -1.2856382625159313e-13 4.0                 
-1.2567724638756772e-13 -0.0                 -1.2567724638756772e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.2367884494324244e-13 -0.0                 -1.2367884494324244e-13 4.0                 
-1.234568003383174e-13 -0.0                 -1.234568003383174e-13 4.0                 
-1.212363542890671e-13 -0.0                 -1.212363542890671e-13 4.0                 
-1.2612133559741778e-13 -0.0                 -1.2612133559741778e-13 4.0                 
-1.27675647831893e-13 -0.0                 -1.27675647831893e-13 4.0                 
-1.3011813848606835e-13 -0.0                 -1.3011813848606835e-13 4.0                 
-1.3078427230084344e-13 -0.0                 -1.3078427230084344e-13 4.0                 
-1.3233858453531866e-13 -0.0                 -1.3233858453531866e-13 4.0                 
-1.3344880755994382e-13 -0.0                 -1.3344880755994382e-13 4.0                 
-1.3278267374516872e-13 -0.0                 -1.3278267374516872e-13 4.0                 
-1.3211653993039363e-13 -0.0                 -1.3211653993039363e-13 4.0                 
-1.3278267374516872e-13 -0.0                 -1.3278267374516872e-13 4.0                 
-1.3344880755994382e-13 -0.0                 -1.3344880755994382e-13 4.0                 
-1.3389289676979388e-13 -0.0                 -1.3389289676979388e-13 4.0                 
-1.3700152123874432e-13 -0.0                 -1.3700152123874432e-13 4.0                 
-1.354472090042691e-13 -0.0                 -1.354472090042691e-13 4.0                 
-1.389999226830696e-13 -0.0                 -1.389999226830696e-13 4.0                 
-1.3655743202889425e-13 -0.0                 -1.3655743202889425e-13 4.0                 
-1.3811174426336947e-13 -0.0                 -1.3811174426336947e-13 4.0                 
-1.2967404927621828e-13 -0.0                 -1.2967404927621828e-13 4.0                 
-1.283417816466681e-13 -0.0                 -1.283417816466681e-13 4.0                 
-1.2745360322696797e-13 -0.0                 -1.2745360322696797e-13 4.0                 
-1.254552017826427e-13 -0.0                 -1.254552017826427e-13 4.0                 
-1.2856382625159313e-13 -0.0                 -1.2856382625159313e-13 4.0                 
-1.2789769243681803e-13 -0.0                 -1.2789769243681803e-13 4.0                 
