# L=4,N=4,U=0.0000,mu=0.0000,t=1.0000,eta=0.0521,beta=2.5000,M=500000
# H_0/t              H_1/t                E/t                  N             
0.0                  -0.0                 0.0                  4.0                 
0.0                  -0.4                 -0.4                 4.0                 
0.0                  -0.4                 -0.4                 4.0                 
0.0                  -0.4                 -0.4                 4.0                 
0.0                  -0.4                 -0.4                 5.0                 
0.0                  -0.4                 -0.4                 5.0                 
0.0                  -0.4                 -0.4                 5.0                 
0.0                  -0.8                 -0.8                 6.0                 
0.0                  -0.8                 -0.8                 6.0                 
0.0                  -0.8                 -0.8                 6.0                 
0.0                  -0.8                 -0.8                 6.0                 
0.0                  -0.8                 -0.8                 6.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -1.2                 -1.2                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -0.4                 -0.4                 7.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.4                 -2.4                 8.0                 
0.0                  -2.8                 -2.8                 8.0                 
0.0                  -2.8                 -2.8                 8.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.4                 -2.4                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.0                 -2.0                 9.0                 
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -2.8                 -2.8                 10.0                
0.0                  -1.6                 -1.6                 10.0                
