# L=4,N=4,U=0.0000,mu=0.0000,t=1.0000,eta=0.0390,beta=6.0000,M=500000
# H_0/t              H_1/t                E/t                  N             
0.0                  -0.5                 -0.5                 6.0                 
0.0                  -1.0                 -1.0                 6.0                 
0.0                  -1.0                 -1.0                 6.0                 
0.0                  -1.0                 -1.0                 6.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.5                 -2.5                 7.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.3333333333333335  -2.3333333333333335  9.0                 
0.0                  -2.8333333333333335  -2.8333333333333335  9.0                 
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -3.5                 -3.5                 10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.333333333333333   -4.333333333333333   10.0                
0.0                  -4.0                 -4.0                 11.0                
0.0                  -4.0                 -4.0                 11.0                
0.0                  -4.0                 -4.0                 11.0                
0.0                  -3.5                 -3.5                 13.0                
0.0                  -3.5                 -3.5                 13.0                
0.0                  -3.5                 -3.5                 13.0                
0.0                  -3.5                 -3.5                 13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -3.3333333333333335  -3.3333333333333335  13.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.333333333333333   -4.333333333333333   15.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -4.166666666666667   -4.166666666666667   16.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -4.833333333333333   -4.833333333333333   18.0                
0.0                  -4.833333333333333   -4.833333333333333   18.0                
0.0                  -4.833333333333333   -4.833333333333333   18.0                
0.0                  -4.833333333333333   -4.833333333333333   18.0                
0.0                  -4.833333333333333   -4.833333333333333   18.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.333333333333333   -7.333333333333333   19.0                
0.0                  -7.166666666666667   -7.166666666666667   19.0                
0.0                  -7.166666666666667   -7.166666666666667   19.0                
0.0                  -7.166666666666667   -7.166666666666667   19.0                
0.0                  -7.166666666666667   -7.166666666666667   19.0                
