# L=4,N=4,U=0.0000,mu=0.0000,t=1.0000,eta=0.0403,beta=5.5000,M=500000
# H_0/t              H_1/t                E/t                  N             
0.0                  -0.36363636363636365 -0.36363636363636365 7.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -3.090909090909091   -3.090909090909091   8.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.4545454545454546  -1.4545454545454546  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -1.8181818181818181  -1.8181818181818181  9.0                 
0.0                  -2.5454545454545454  -2.5454545454545454  9.0                 
0.0                  -2.5454545454545454  -2.5454545454545454  9.0                 
0.0                  -2.0                 -2.0                 10.0                
0.0                  -2.0                 -2.0                 10.0                
0.0                  -2.0                 -2.0                 10.0                
0.0                  -2.3636363636363638  -2.3636363636363638  11.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.4545454545454546  -3.4545454545454546  12.0                
0.0                  -3.090909090909091   -3.090909090909091   13.0                
0.0                  -3.090909090909091   -3.090909090909091   13.0                
0.0                  -3.090909090909091   -3.090909090909091   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.272727272727273   -3.272727272727273   13.0                
0.0                  -3.4545454545454546  -3.4545454545454546  13.0                
0.0                  -3.4545454545454546  -3.4545454545454546  13.0                
0.0                  -3.4545454545454546  -3.4545454545454546  13.0                
0.0                  -3.4545454545454546  -3.4545454545454546  13.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -4.7272727272727275  -4.7272727272727275  14.0                
0.0                  -4.7272727272727275  -4.7272727272727275  14.0                
0.0                  -4.7272727272727275  -4.7272727272727275  14.0                
0.0                  -4.7272727272727275  -4.7272727272727275  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
0.0                  -5.2727272727272725  -5.2727272727272725  14.0                
