# L=4,N=4,U=0.0000,mu=0.0000,t=1.0000,eta=0.0334,beta=10.0000,M=500000
# H_0/t              H_1/t                E/t                  N             
0.0                  -1.9                 -1.9                 7.0                 
0.0                  -2.5                 -2.5                 8.0                 
0.0                  -2.7                 -2.7                 8.0                 
0.0                  -3.3                 -3.3                 9.0                 
0.0                  -3.3                 -3.3                 9.0                 
0.0                  -3.3                 -3.3                 9.0                 
0.0                  -3.0                 -3.0                 9.0                 
0.0                  -2.8                 -2.8                 9.0                 
0.0                  -3.0                 -3.0                 9.0                 
0.0                  -3.2                 -3.2                 9.0                 
0.0                  -3.2                 -3.2                 9.0                 
0.0                  -3.2                 -3.2                 9.0                 
0.0                  -3.2                 -3.2                 9.0                 
0.0                  -3.2                 -3.2                 9.0                 
0.0                  -3.0                 -3.0                 9.0                 
0.0                  -3.1                 -3.1                 9.0                 
0.0                  -3.1                 -3.1                 9.0                 
0.0                  -3.1                 -3.1                 9.0                 
0.0                  -3.1                 -3.1                 9.0                 
0.0                  -3.1                 -3.1                 9.0                 
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.4                 -3.4                 10.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.2                 -3.2                 11.0                
0.0                  -3.5                 -3.5                 12.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 13.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.2                 -4.2                 14.0                
0.0                  -4.4                 -4.4                 14.0                
0.0                  -4.4                 -4.4                 14.0                
0.0                  -4.4                 -4.4                 14.0                
0.0                  -4.6                 -4.6                 15.0                
0.0                  -4.6                 -4.6                 15.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -4.4                 -4.4                 16.0                
0.0                  -5.3                 -5.3                 17.0                
0.0                  -5.3                 -5.3                 17.0                
0.0                  -5.3                 -5.3                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -5.5                 -5.5                 17.0                
0.0                  -6.4                 -6.4                 18.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.1                 -5.1                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -5.3                 -5.3                 19.0                
0.0                  -5.5                 -5.5                 19.0                
0.0                  -5.5                 -5.5                 19.0                
0.0                  -5.5                 -5.5                 19.0                
0.0                  -5.7                 -5.7                 19.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.1                 -6.1                 20.0                
0.0                  -6.3                 -6.3                 20.0                
0.0                  -6.3                 -6.3                 20.0                
0.0                  -6.3                 -6.3                 20.0                
0.0                  -6.3                 -6.3                 20.0                
0.0                  -6.3                 -6.3                 20.0                
0.0                  -6.5                 -6.5                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.9                 -5.9                 20.0                
0.0                  -5.2                 -5.2                 21.0                
0.0                  -5.2                 -5.2                 21.0                
0.0                  -5.2                 -5.2                 21.0                
0.0                  -5.2                 -5.2                 21.0                
0.0                  -5.2                 -5.2                 21.0                
0.0                  -5.0                 -5.0                 21.0                
0.0                  -5.0                 -5.0                 21.0                
0.0                  -5.0                 -5.0                 21.0                
