# L=4,N=4,U=0.0000,mu=-2.4000,t=1.0000,eta=0.1641,beta=1.0000,tau_slice=0.1053,M=100000
# H_0/t              H_1/t                E/t                  N             
12.0                 -2.0                 10.0                 5.0                 
12.0                 -2.0                 10.0                 4.999999999999999   
12.0                 -1.0                 11.0                 4.999999999999999   
9.6                  -1.0                 8.6                  3.999999999999999   
9.6                  -1.0                 8.6                  3.9999999999999996  
9.6                  -4.0                 5.6                  3.9999999999999982  
9.6                  -3.0                 6.6                  3.9999999999999982  
9.6                  -4.0                 5.6                  3.9999999999999982  
9.6                  -5.0                 4.6                  3.999999999999996   
9.6                  -4.0                 5.6                  3.999999999999996   
9.6                  -4.0                 5.6                  3.999999999999996   
9.6                  -2.0                 7.6                  3.9999999999999964  
9.6                  -1.0                 8.6                  3.9999999999999964  
9.6                  -1.0                 8.6                  3.9999999999999973  
9.6                  -1.0                 8.6                  3.9999999999999973  
9.6                  -3.0                 6.6                  3.9999999999999973  
9.6                  -3.0                 6.6                  3.9999999999999973  
9.6                  -3.0                 6.6                  3.9999999999999964  
7.199999999999999    -2.0                 5.199999999999999    2.999999999999996   
7.199999999999999    -2.0                 5.199999999999999    2.999999999999996   
7.199999999999999    -2.0                 5.199999999999999    2.999999999999996   
12.0                 -2.0                 10.0                 4.999999999999995   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -7.0                 5.0                  4.999999999999996   
12.0                 -6.0                 6.0                  4.999999999999996   
12.0                 -6.0                 6.0                  4.999999999999996   
12.0                 -5.0                 7.0                  4.999999999999994   
12.0                 -4.0                 8.0                  4.999999999999994   
12.0                 -4.0                 8.0                  4.999999999999994   
12.0                 -5.0                 7.0                  4.999999999999994   
12.0                 -5.0                 7.0                  4.999999999999994   
12.0                 -5.0                 7.0                  4.999999999999994   
14.399999999999999   -6.0                 8.399999999999999    5.999999999999995   
14.399999999999999   -6.0                 8.399999999999999    5.999999999999995   
16.799999999999997   -6.0                 10.799999999999997   6.9999999999999964  
14.399999999999999   -9.0                 5.399999999999999    5.999999999999995   
14.399999999999999   -9.0                 5.399999999999999    5.999999999999995   
14.399999999999999   -9.0                 5.399999999999999    5.999999999999995   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999993   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
9.6                  -4.0                 5.6                  3.999999999999991   
9.6                  -5.0                 4.6                  3.999999999999991   
9.6                  -5.0                 4.6                  3.999999999999991   
9.6                  -5.0                 4.6                  3.999999999999991   
9.6                  -5.0                 4.6                  3.999999999999991   
9.6                  -2.0                 7.6                  3.999999999999992   
9.6                  -1.0                 8.6                  3.999999999999992   
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -5.0                 9.399999999999999    5.999999999999989   
14.399999999999999   -5.0                 9.399999999999999    5.999999999999989   
14.399999999999999   -5.0                 9.399999999999999    5.999999999999989   
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -5.0                 9.399999999999999    5.99999999999999    
14.399999999999999   -2.0                 12.399999999999999   5.99999999999999    
14.399999999999999   -4.0                 10.399999999999999   5.9999999999999885  
14.399999999999999   -4.0                 10.399999999999999   5.99999999999999    
14.399999999999999   -4.0                 10.399999999999999   5.9999999999999885  
14.399999999999999   -5.0                 9.399999999999999    5.999999999999989   
14.399999999999999   -5.0                 9.399999999999999    5.999999999999989   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999989   
14.399999999999999   -8.0                 6.399999999999999    5.9999999999999885  
14.399999999999999   -10.0                4.399999999999999    5.999999999999989   
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.999999999999989   
14.399999999999999   -9.0                 5.399999999999999    5.999999999999989   
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.9999999999999885  
14.399999999999999   -9.0                 5.399999999999999    5.999999999999989   
14.399999999999999   -9.0                 5.399999999999999    5.999999999999989   
14.399999999999999   -9.0                 5.399999999999999    5.999999999999989   
14.399999999999999   -8.0                 6.399999999999999    5.999999999999991   
14.399999999999999   -8.0                 6.399999999999999    5.999999999999991   
14.399999999999999   -8.0                 6.399999999999999    5.99999999999999    
14.399999999999999   -6.0                 8.399999999999999    5.999999999999992   
14.399999999999999   -6.0                 8.399999999999999    5.999999999999991   
14.399999999999999   -7.0                 7.399999999999999    5.99999999999999    
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
14.399999999999999   -7.0                 7.399999999999999    5.999999999999991   
14.399999999999999   -6.0                 8.399999999999999    5.999999999999991   
14.399999999999999   -4.0                 10.399999999999999   5.999999999999995   
14.399999999999999   -5.0                 9.399999999999999    5.999999999999995   
14.399999999999999   -4.0                 10.399999999999999   5.999999999999995   
14.399999999999999   -5.0                 9.399999999999999    5.999999999999995   
16.799999999999997   -3.0                 13.799999999999997   6.999999999999995   
16.799999999999997   -3.0                 13.799999999999997   6.999999999999994   
16.8                 -7.0                 9.8                  6.999999999999994   
16.8                 -6.0                 10.8                 6.999999999999993   
