# L=4,N=4,U=0.0000,mu=-1.8500,t=1.0000,eta=0.1514,beta=1.0000,tau_slice=0.5000,M=500000
# H_0/t              H_1/t                E/t                  N             
5.550000000000001    -1.0                 4.550000000000001    3.0                 
5.550000000000001    -2.0                 3.5500000000000007   3.0                 
3.7                  -1.0                 2.7                  2.0                 
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
0.0                  -0.0                 0.0                  -5.689893001203927e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -5.551115123125783e-16
1.85                 -0.0                 1.85                 0.9999999999999994  
0.0                  -0.0                 0.0                  -4.440892098500626e-16
1.85                 -0.0                 1.85                 0.9999999999999997  
3.7                  -1.0                 2.7                  1.9999999999999993  
3.7                  -2.0                 1.7000000000000002   1.9999999999999996  
3.7                  -2.0                 1.7000000000000002   1.9999999999999996  
3.7                  -3.0                 0.7000000000000002   1.9999999999999996  
5.550000000000001    -3.0                 2.5500000000000007   2.9999999999999996  
9.25                 -3.0                 6.25                 5.0                 
9.25                 -3.0                 6.25                 4.999999999999999   
9.25                 -4.0                 5.25                 5.0                 
12.95                -8.0                 4.949999999999999    7.000000000000002   
12.95                -7.0                 5.949999999999999    7.000000000000002   
12.95                -7.0                 5.949999999999999    6.999999999999999   
12.95                -7.0                 5.949999999999999    6.999999999999998   
12.95                -7.0                 5.949999999999999    6.999999999999998   
12.95                -7.0                 5.949999999999999    6.999999999999998   
12.95                -9.0                 3.9499999999999993   6.999999999999999   
12.95                -8.0                 4.949999999999999    6.999999999999999   
12.95                -9.0                 3.9499999999999993   6.999999999999999   
12.95                -9.0                 3.9499999999999993   6.999999999999999   
12.95                -10.0                2.9499999999999993   6.999999999999999   
12.95                -10.0                2.9499999999999993   6.999999999999999   
12.95                -11.0                1.9499999999999993   6.999999999999998   
12.95                -11.0                1.9499999999999993   6.999999999999998   
12.95                -10.0                2.9499999999999993   6.999999999999998   
