# L=4,N=4,U=0.0000,mu=-2.4000,t=1.0000,eta=0.1702,beta=1.0000,tau_slice=0.3684,M=100000
# H_0/t              H_1/t                E/t                  N             
0.0                  -0.0                 0.0                  4.0                 
1.7763568394002505e-15 -0.0                 1.7763568394002505e-15 3.9999999999999996  
1.7763568394002505e-15 -2.0                 -1.9999999999999982  3.999999999999999   
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
3.552713678800501e-15 -6.0                 -5.9999999999999964  3.9999999999999987  
3.552713678800501e-15 -6.0                 -5.9999999999999964  3.9999999999999982  
5.329070518200751e-15 -4.0                 -3.9999999999999947  3.999999999999998   
3.552713678800501e-15 -2.0                 -1.9999999999999964  3.9999999999999982  
3.552713678800501e-15 -2.0                 -1.9999999999999964  3.9999999999999987  
5.329070518200751e-15 -8.0                 -7.999999999999995   3.999999999999998   
5.329070518200751e-15 -8.0                 -7.999999999999995   3.999999999999998   
3.552713678800501e-15 -6.0                 -5.9999999999999964  3.9999999999999987  
1.7763568394002505e-15 -6.0                 -5.999999999999998   3.999999999999999   
1.7763568394002505e-15 -10.0                -9.999999999999998   3.999999999999999   
1.7763568394002505e-15 -10.0                -9.999999999999998   3.999999999999999   
-1.7763568394002505e-15 -14.0                -14.000000000000002  4.000000000000001   
-1.7763568394002505e-15 -14.0                -14.000000000000002  4.000000000000001   
-1.7763568394002505e-15 -14.0                -14.000000000000002  4.000000000000001   
0.0                  -14.0                -14.0                4.0                 
0.0                  -14.0                -14.0                4.0                 
0.0                  -14.0                -14.0                4.0                 
0.0                  -20.0                -20.0                4.0                 
1.7763568394002505e-15 -22.0                -22.0                3.9999999999999996  
1.7763568394002505e-15 -24.0                -24.0                3.999999999999999   
1.7763568394002505e-15 -24.0                -24.0                3.999999999999999   
3.552713678800501e-15 -24.0                -23.999999999999996  3.9999999999999982  
5.329070518200751e-15 -12.0                -11.999999999999995  3.999999999999998   
3.552713678800501e-15 -12.0                -11.999999999999996  3.9999999999999982  
5.329070518200751e-15 -12.0                -11.999999999999995  3.999999999999998   
5.329070518200751e-15 -12.0                -11.999999999999995  3.999999999999998   
5.329070518200751e-15 -12.0                -11.999999999999995  3.999999999999998   
7.105427357601002e-15 -12.0                -11.999999999999993  3.9999999999999973  
7.105427357601002e-15 -12.0                -11.999999999999993  3.9999999999999973  
7.105427357601002e-15 -12.0                -11.999999999999993  3.9999999999999973  
7.105427357601002e-15 -12.0                -11.999999999999993  3.9999999999999973  
5.329070518200751e-15 -12.0                -11.999999999999995  3.999999999999998   
1.2434497875801753e-14 -8.0                 -7.999999999999988   3.999999999999995   
7.105427357601002e-15 -6.0                 -5.999999999999993   3.999999999999997   
7.105427357601002e-15 -6.0                 -5.999999999999993   3.999999999999997   
7.105427357601002e-15 -6.0                 -5.999999999999993   3.999999999999997   
3.552713678800501e-15 -6.0                 -5.9999999999999964  3.9999999999999987  
0.0                  -6.0                 -6.0                 4.0                 
0.0                  -4.0                 -4.0                 4.0                 
1.7763568394002505e-15 -4.0                 -3.9999999999999982  3.999999999999999   
