# L=4,N=4,U=0.0000,mu=-2.4000,t=1.0000,eta=0.1537,beta=1.0000,tau_slice=0.9474,M=100000
# H_0/t              H_1/t                E/t                  N             
9.6                  -0.0                 9.6                  3.9999999999999996  
12.0                 -0.0                 12.0                 4.999999999999999   
12.0                 -0.0                 12.0                 5.000000000000001   
12.0                 -0.0                 12.0                 4.999999999999999   
12.0                 -0.0                 12.0                 4.999999999999999   
12.0                 -0.0                 12.0                 4.999999999999999   
12.0                 -10.0                2.0                  5.0                 
12.0                 -10.0                2.0                  5.0                 
12.0                 -10.0                2.0                  5.0                 
12.0                 -0.0                 12.0                 5.0                 
12.0                 -0.0                 12.0                 5.000000000000001   
12.0                 -0.0                 12.0                 5.000000000000001   
12.0                 -0.0                 12.0                 5.000000000000002   
12.0                 -0.0                 12.0                 5.000000000000001   
12.0                 -0.0                 12.0                 5.000000000000002   
12.0                 -0.0                 12.0                 5.000000000000002   
9.6                  -0.0                 9.6                  4.0                 
9.6                  -0.0                 9.6                  3.999999999999999   
9.6                  -0.0                 9.6                  3.9999999999999982  
12.0                 -0.0                 12.0                 5.0                 
12.0                 -0.0                 12.0                 5.0                 
12.0                 -0.0                 12.0                 5.000000000000002   
16.8                 -0.0                 16.8                 7.000000000000001   
16.8                 -0.0                 16.8                 7.000000000000001   
16.8                 -0.0                 16.8                 7.000000000000002   
16.799999999999997   -0.0                 16.799999999999997   7.000000000000002   
16.799999999999997   -0.0                 16.799999999999997   7.0000000000000036  
16.799999999999997   -0.0                 16.799999999999997   7.0000000000000036  
16.799999999999997   -0.0                 16.799999999999997   7.0000000000000036  
16.8                 -0.0                 16.8                 7.000000000000003   
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.799999999999997   -10.0                6.799999999999997    7.0000000000000036  
16.799999999999997   -10.0                6.799999999999997    7.000000000000004   
16.799999999999997   -10.0                6.799999999999997    7.000000000000004   
16.799999999999997   -10.0                6.799999999999997    7.000000000000004   
16.799999999999997   -0.0                 16.799999999999997   7.0000000000000036  
16.799999999999997   -0.0                 16.799999999999997   7.000000000000003   
16.799999999999997   -0.0                 16.799999999999997   7.000000000000003   
16.8                 -0.0                 16.8                 7.000000000000003   
16.8                 -0.0                 16.8                 7.0000000000000036  
16.8                 -0.0                 16.8                 7.0000000000000036  
16.8                 -0.0                 16.8                 7.0000000000000036  
16.8                 -0.0                 16.8                 7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -0.0                 16.8                 7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -0.0                 16.8                 7.0000000000000036  
16.8                 -0.0                 16.8                 7.000000000000002   
16.8                 -0.0                 16.8                 7.000000000000002   
16.799999999999997   -0.0                 16.799999999999997   7.000000000000002   
16.799999999999997   -0.0                 16.799999999999997   7.000000000000002   
16.799999999999997   -10.0                6.799999999999997    7.000000000000003   
16.799999999999997   -10.0                6.799999999999997    7.000000000000003   
16.799999999999997   -20.0                -3.200000000000003   7.000000000000003   
16.799999999999997   -10.0                6.799999999999997    7.000000000000002   
16.799999999999997   -10.0                6.799999999999997    7.000000000000001   
16.799999999999997   -10.0                6.799999999999997    7.000000000000001   
16.799999999999997   -10.0                6.799999999999997    7.000000000000001   
16.799999999999997   -10.0                6.799999999999997    7.000000000000003   
16.799999999999997   -10.0                6.799999999999997    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.0000000000000036  
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000002   
16.8                 -10.0                6.800000000000001    7.000000000000003   
16.8                 -10.0                6.800000000000001    7.000000000000002   
16.8                 -10.0                6.800000000000001    7.000000000000002   
16.8                 -10.0                6.800000000000001    7.000000000000002   
16.8                 -10.0                6.800000000000001    7.000000000000002   
16.8                 -20.0                -3.1999999999999993  6.999999999999999   
16.8                 -20.0                -3.1999999999999993  6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999997   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999997   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999997   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999997   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999997   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999998   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999998   
16.799999999999997   -20.0                -3.200000000000003   6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.799999999999997   -10.0                6.799999999999997    6.999999999999998   
16.799999999999997   -10.0                6.799999999999997    6.999999999999998   
16.799999999999997   -10.0                6.799999999999997    6.999999999999998   
16.799999999999997   -10.0                6.799999999999997    6.999999999999997   
16.799999999999997   -10.0                6.799999999999997    6.999999999999997   
16.799999999999997   -10.0                6.799999999999997    6.999999999999997   
16.799999999999997   -10.0                6.799999999999997    6.999999999999997   
16.799999999999997   -10.0                6.799999999999997    6.999999999999997   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
16.8                 -10.0                6.800000000000001    6.999999999999998   
14.399999999999999   -0.0                 14.399999999999999   5.999999999999997   
14.399999999999999   -0.0                 14.399999999999999   5.999999999999997   
14.399999999999999   -0.0                 14.399999999999999   5.999999999999997   
19.2                 -0.0                 19.2                 7.999999999999995   
19.2                 -0.0                 19.2                 7.999999999999995   
19.2                 -0.0                 19.2                 7.999999999999995   
19.199999999999996   -20.0                -0.8000000000000043  7.999999999999995   
