# L=4,N=4,U=0.0000,mu=-4.5000,t=1.0000,eta=0.2571,beta=1.0000,tau_slice=0.5000,M=250000
# H_0/t              H_1/t                E/t                  N             
9.0                  -5.0                 4.0                  2.0000000000000004  
9.0                  -5.0                 4.0                  2.000000000000001   
9.0                  -0.0                 9.0                  2.0                 
9.0                  -0.0                 9.0                  1.9999999999999996  
9.0                  -0.0                 9.0                  1.9999999999999982  
13.5                 -5.0                 8.5                  2.9999999999999987  
13.5                 -0.0                 13.5                 2.9999999999999996  
9.0                  -0.0                 9.0                  2.0000000000000004  
0.0                  -0.0                 0.0                  1.1102230246251565e-16
0.0                  -0.0                 0.0                  1.1102230246251565e-16
0.0                  -0.0                 0.0                  1.1102230246251565e-16
0.0                  -0.0                 0.0                  8.326672684688674e-17
4.5                  -0.0                 4.5                  1.0                 
0.0                  -0.0                 0.0                  0.0                 
0.0                  -0.0                 0.0                  0.0                 
4.5                  -0.0                 4.5                  0.9999999999999998  
4.5                  -0.0                 4.5                  0.9999999999999998  
4.5                  -5.0                 -0.5                 0.9999999999999994  
4.5                  -0.0                 4.5                  0.9999999999999998  
0.0                  -0.0                 0.0                  -4.440892098500626e-16
4.5                  -0.0                 4.5                  0.9999999999999996  
9.0                  -0.0                 9.0                  1.9999999999999998  
4.5                  -0.0                 4.5                  0.9999999999999993  
9.0                  -5.0                 4.0                  1.9999999999999998  
4.5                  -0.0                 4.5                  1.0000000000000002  
0.0                  -0.0                 0.0                  3.885780586188048e-16
4.5                  -0.0                 4.5                  1.0000000000000004  
0.0                  -0.0                 0.0                  1.3322676295501878e-15
0.0                  -0.0                 0.0                  1.3322676295501878e-15
0.0                  -0.0                 0.0                  1.3461454173580023e-15
4.5                  -0.0                 4.5                  1.0000000000000009  
4.5                  -0.0                 4.5                  1.0000000000000009  
4.5                  -0.0                 4.5                  1.0000000000000009  
0.0                  -0.0                 0.0                  8.881784197001252e-16
0.0                  -0.0                 0.0                  8.881784197001252e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
0.0                  -0.0                 0.0                  9.948639134726989e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
0.0                  -0.0                 0.0                  9.992007221626409e-16
4.5                  -0.0                 4.5                  1.0000000000000009  
4.5                  -0.0                 4.5                  1.0000000000000009  
4.5                  -5.0                 -0.5                 1.0000000000000009  
0.0                  -0.0                 0.0                  1.0547118733938987e-15
0.0                  -0.0                 0.0                  1.0547118733938987e-15
4.5                  -0.0                 4.5                  1.0000000000000009  
9.0                  -5.0                 4.0                  1.9999999999999993  
9.0                  -10.0                -1.0                 1.999999999999999   
4.5                  -0.0                 4.5                  0.9999999999999991  
0.0                  -0.0                 0.0                  -1.1102230246251565e-15
0.0                  -0.0                 0.0                  -1.1102230246251565e-15
0.0                  -0.0                 0.0                  -1.1102230246251565e-15
4.5                  -0.0                 4.5                  0.9999999999999989  
4.5                  -0.0                 4.5                  0.9999999999999989  
0.0                  -0.0                 0.0                  -1.096345236817342e-15
0.0                  -0.0                 0.0                  -1.1102230246251565e-15
0.0                  -0.0                 0.0                  -1.1102230246251565e-15
