# L=4,N=4,U=0.0000,mu=-2.8840,t=1.0000,eta=0.1430,beta=1.0000,tau_slice=0.5000,M=250000
# H_0/t              H_1/t                E/t                  N             
11.536               -0.0                 11.536               4.0                 
2.884                -5.0                 -2.116               1.0                 
2.884                -0.0                 2.884                1.0                 
2.884                -0.0                 2.884                1.0                 
5.768                -0.0                 5.768                1.9999999999999996  
5.768                -0.0                 5.768                1.9999999999999991  
5.768                -0.0                 5.768                1.9999999999999993  
2.884                -0.0                 2.884                0.9999999999999992  
0.0                  -0.0                 0.0                  -9.992007221626409e-16
0.0                  -0.0                 0.0                  -9.992007221626409e-16
8.652                -0.0                 8.652                2.9999999999999996  
8.652                -0.0                 8.652                2.9999999999999996  
8.652                -10.0                -1.3480000000000008  2.9999999999999982  
8.652                -15.0                -6.348000000000001   2.9999999999999982  
8.652                -10.0                -1.3480000000000008  2.999999999999999   
8.652                -10.0                -1.3480000000000008  2.9999999999999987  
8.652                -5.0                 3.6519999999999992   2.9999999999999982  
5.768                -5.0                 0.7679999999999998   1.9999999999999984  
5.768                -0.0                 5.768                1.9999999999999978  
8.652                -0.0                 8.652                2.9999999999999973  
8.652                -0.0                 8.652                2.999999999999997   
8.652                -5.0                 3.6519999999999992   2.999999999999996   
8.652                -5.0                 3.6519999999999992   2.9999999999999964  
8.652                -0.0                 8.652                2.9999999999999964  
8.652                -0.0                 8.652                2.9999999999999964  
8.652                -5.0                 3.6519999999999992   2.9999999999999964  
11.536               -5.0                 6.536                3.9999999999999964  
11.536               -5.0                 6.536                3.9999999999999964  
8.652                -10.0                -1.3480000000000008  2.9999999999999964  
8.652                -10.0                -1.3480000000000008  2.999999999999995   
8.652                -10.0                -1.3480000000000008  2.9999999999999956  
11.536               -5.0                 6.536                3.9999999999999964  
11.536               -5.0                 6.536                3.9999999999999964  
11.536               -5.0                 6.536                3.999999999999997   
11.536               -5.0                 6.536                3.999999999999997   
11.536               -5.0                 6.536                3.999999999999997   
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.999999999999998   
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.9999999999999973  
11.536               -5.0                 6.536                3.9999999999999973  
14.42                -5.0                 9.42                 4.999999999999997   
17.304               -15.0                2.3039999999999985   5.999999999999997   
17.304               -15.0                2.3039999999999985   5.999999999999998   
17.304               -15.0                2.3039999999999985   5.999999999999998   
17.304               -15.0                2.3039999999999985   5.999999999999998   
17.304               -15.0                2.3039999999999985   5.999999999999998   
17.304               -10.0                7.3039999999999985   5.999999999999998   
20.188               -5.0                 15.187999999999999   6.999999999999998   
20.188               -5.0                 15.187999999999999   6.999999999999998   
17.304               -5.0                 12.303999999999998   6.0                 
17.304               -5.0                 12.303999999999998   6.0                 
17.304               -5.0                 12.303999999999998   6.0                 
17.304               -5.0                 12.303999999999998   5.999999999999999   
17.304               -5.0                 12.303999999999998   5.999999999999999   
17.304               -5.0                 12.303999999999998   5.999999999999999   
17.304               -5.0                 12.303999999999998   5.999999999999999   
17.304               -5.0                 12.303999999999998   5.999999999999998   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -5.0                 9.419999999999998    4.999999999999996   
14.419999999999998   -0.0                 14.419999999999998   4.9999999999999964  
14.419999999999998   -0.0                 14.419999999999998   4.9999999999999964  
14.419999999999998   -0.0                 14.419999999999998   4.9999999999999964  
14.419999999999998   -0.0                 14.419999999999998   4.9999999999999964  
17.304               -0.0                 17.304               5.9999999999999964  
