# L=4,N=4,U=0.0000,mu=-2.8830,t=1.0000,eta=0.1561,beta=1.0000,tau_slice=0.5000,M=250000
# H_0/t              H_1/t                E/t                  N             
2.883                -0.0                 2.883                1.0                 
2.883                -0.0                 2.883                1.0                 
2.883                -0.0                 2.883                1.0                 
2.883                -0.0                 2.883                0.9999999999999998  
2.883                -0.0                 2.883                0.9999999999999996  
2.883                -0.0                 2.883                0.9999999999999997  
0.0                  -0.0                 0.0                  -3.3306690738754696e-16
0.0                  -0.0                 0.0                  -3.3306690738754696e-16
2.883                -0.0                 2.883                0.9999999999999998  
2.883                -5.0                 -2.117               1.0                 
2.883                -10.0                -7.117               1.0                 
2.883                -5.0                 -2.117               0.9999999999999999  
5.766                -0.0                 5.766                1.9999999999999998  
5.766                -0.0                 5.766                1.999999999999999   
11.532               -10.0                1.532                3.999999999999999   
11.532               -10.0                1.532                3.999999999999999   
11.532               -10.0                1.532                3.999999999999999   
11.532               -10.0                1.532                3.999999999999999   
11.532               -10.0                1.532                3.999999999999999   
11.532               -5.0                 6.532                3.9999999999999987  
11.532               -5.0                 6.532                3.9999999999999987  
14.415               -5.0                 9.415                4.999999999999998   
11.532               -5.0                 6.532                3.9999999999999982  
11.532               -5.0                 6.532                3.9999999999999982  
11.532               -5.0                 6.532                3.9999999999999987  
11.532               -10.0                1.532                3.999999999999999   
11.532               -5.0                 6.532                3.9999999999999987  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.999999999999998   
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999987  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.999999999999998   
11.532               -0.0                 11.532               3.999999999999998   
11.532               -5.0                 6.532                3.9999999999999947  
11.532               -15.0                -3.468               3.999999999999995   
11.532               -15.0                -3.468               3.999999999999995   
11.532               -15.0                -3.468               3.999999999999995   
11.532               -15.0                -3.468               3.999999999999995   
8.649000000000001    -10.0                -1.350999999999999   2.9999999999999956  
8.649000000000001    -10.0                -1.350999999999999   2.9999999999999956  
11.532               -10.0                1.532                3.999999999999997   
11.532               -10.0                1.532                3.999999999999997   
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.9999999999999964  
11.532               -5.0                 6.532                3.999999999999997   
11.532               -5.0                 6.532                3.9999999999999964  
11.532               -5.0                 6.532                3.9999999999999964  
11.532               -0.0                 11.532               3.999999999999996   
8.649000000000001    -0.0                 8.649000000000001    2.999999999999996   
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
11.532               -10.0                1.532                3.9999999999999956  
11.532               -5.0                 6.532                3.9999999999999956  
11.532               -5.0                 6.532                3.9999999999999956  
11.532               -5.0                 6.532                3.9999999999999956  
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999956  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999956  
11.532               -0.0                 11.532               3.999999999999996   
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -0.0                 8.649000000000001    2.999999999999996   
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
11.532               -0.0                 11.532               3.999999999999997   
11.532               -0.0                 11.532               3.9999999999999987  
8.649000000000001    -5.0                 3.649000000000001    3.0                 
11.532               -5.0                 6.532                4.0                 
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999996  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999996  
8.649000000000001    -0.0                 8.649000000000001    3.0                 
8.649000000000001    -0.0                 8.649000000000001    3.0                 
11.532               -0.0                 11.532               4.0                 
11.532               -0.0                 11.532               4.0                 
11.532               -0.0                 11.532               3.9999999999999996  
11.532               -5.0                 6.532                4.0                 
11.532               -5.0                 6.532                3.9999999999999996  
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999982  
8.649000000000001    -15.0                -6.350999999999999   2.9999999999999982  
8.649000000000001    -5.0                 3.649000000000001    2.999999999999998   
11.532               -0.0                 11.532               3.999999999999998   
11.532               -0.0                 11.532               3.999999999999998   
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999973  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999956  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -5.0                 6.532                3.9999999999999973  
11.532               -5.0                 6.532                3.9999999999999973  
11.532               -15.0                -3.468               3.9999999999999973  
11.532               -15.0                -3.468               3.9999999999999973  
11.532               -15.0                -3.468               3.999999999999997   
11.532               -0.0                 11.532               3.9999999999999964  
11.532               -5.0                 6.532                3.999999999999997   
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999982  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999973  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999973  
8.649000000000001    -0.0                 8.649000000000001    2.999999999999997   
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999964  
5.766                -0.0                 5.766                1.999999999999996   
11.532               -5.0                 6.532                3.999999999999996   
8.649000000000001    -0.0                 8.649000000000001    2.999999999999997   
11.532               -0.0                 11.532               3.999999999999998   
11.532               -0.0                 11.532               3.999999999999997   
11.532               -0.0                 11.532               3.9999999999999964  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999964  
8.649000000000001    -5.0                 3.649000000000001    2.999999999999997   
8.649000000000001    -5.0                 3.649000000000001    2.999999999999997   
8.649000000000001    -5.0                 3.649000000000001    2.999999999999997   
8.649000000000001    -5.0                 3.649000000000001    2.999999999999997   
8.649000000000001    -0.0                 8.649000000000001    2.9999999999999964  
8.649000000000001    -5.0                 3.649000000000001    2.9999999999999964  
8.649000000000001    -5.0                 3.649000000000001    2.999999999999997   
8.649000000000001    -10.0                -1.350999999999999   2.9999999999999973  
8.649000000000001    -15.0                -6.350999999999999   2.9999999999999973  
11.532               -15.0                -3.468               3.999999999999998   
11.532               -15.0                -3.468               3.999999999999998   
11.532               -15.0                -3.468               3.999999999999998   
11.532               -15.0                -3.468               3.999999999999998   
11.532               -15.0                -3.468               3.9999999999999987  
11.532               -15.0                -3.468               3.9999999999999987  
11.532               -15.0                -3.468               3.9999999999999987  
11.532               -15.0                -3.468               3.9999999999999982  
11.532               -15.0                -3.468               3.999999999999998   
11.532               -15.0                -3.468               3.9999999999999982  
11.532               -15.0                -3.468               3.9999999999999982  
11.532               -15.0                -3.468               3.9999999999999982  
11.532               -5.0                 6.532                3.9999999999999973  
11.532               -15.0                -3.468               3.999999999999996   
11.532               -10.0                1.532                3.999999999999996   
11.532               -5.0                 6.532                3.9999999999999982  
11.532               -5.0                 6.532                3.9999999999999982  
11.532               -5.0                 6.532                3.9999999999999982  
11.532               -0.0                 11.532               3.9999999999999987  
11.532               -10.0                1.532                3.999999999999997   
11.532               -10.0                1.532                3.9999999999999964  
11.532               -10.0                1.532                3.999999999999997   
8.649000000000001    -15.0                -6.350999999999999   2.999999999999997   
8.649000000000001    -15.0                -6.350999999999999   2.9999999999999973  
8.649000000000001    -10.0                -1.350999999999999   2.9999999999999964  
11.532               -5.0                 6.532                3.9999999999999964  
11.532               -0.0                 11.532               3.999999999999997   
11.532               -10.0                1.532                3.9999999999999947  
11.532               -10.0                1.532                3.9999999999999947  
11.532               -10.0                1.532                3.9999999999999947  
11.532               -10.0                1.532                3.999999999999994   
11.532               -5.0                 6.532                3.999999999999993   
11.532               -10.0                1.532                3.999999999999993   
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.999999999999994   
11.532               -15.0                -3.468               3.9999999999999947  
11.532               -15.0                -3.468               3.9999999999999942  
11.532               -15.0                -3.468               3.999999999999994   
11.532               -15.0                -3.468               3.999999999999994   
11.532               -15.0                -3.468               3.999999999999994   
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.9999999999999933  
11.532               -15.0                -3.468               3.999999999999993   
11.532               -15.0                -3.468               3.999999999999993   
11.532               -15.0                -3.468               3.9999999999999925  
11.532               -15.0                -3.468               3.9999999999999925  
11.532               -15.0                -3.468               3.9999999999999925  
14.415000000000001   -15.0                -0.5849999999999991  4.999999999999993   
11.532               -20.0                -8.468               3.999999999999993   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.9999999999999902  
11.532               -20.0                -8.468               3.9999999999999902  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.999999999999991   
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.9999999999999907  
11.532               -20.0                -8.468               3.999999999999991   
