# L=4,N=4,U=0.0000,mu=-2.4000,t=1.0000,eta=0.1395,beta=1.0000,tau_slice=0.5000,M=200000
# H_0/t              H_1/t                E/t                  N             
4.8                  -0.0                 4.8                  2.0                 
0.0                  -0.0                 0.0                  -2.220446049250313e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
0.0                  -0.0                 0.0                  -6.661338147750939e-16
2.4                  -0.0                 2.4                  0.9999999999999993  
2.4                  -0.0                 2.4                  0.9999999999999996  
4.8                  -5.0                 -0.20000000000000018 1.9999999999999996  
4.8                  -5.0                 -0.20000000000000018 1.9999999999999993  
4.8                  -0.0                 4.8                  1.9999999999999991  
4.8                  -0.0                 4.8                  1.9999999999999991  
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.881784197001252e-16
0.0                  -0.0                 0.0                  -8.864436962241484e-16
0.0                  -0.0                 0.0                  -8.864436962241484e-16
0.0                  -0.0                 0.0                  -8.951173136040325e-16
2.4                  -0.0                 2.4                  0.9999999999999991  
2.4                  -0.0                 2.4                  0.9999999999999991  
2.4                  -5.0                 -2.6                 0.9999999999999991  
2.4                  -5.0                 -2.6                 0.9999999999999991  
2.4                  -5.0                 -2.6                 0.9999999999999991  
2.4                  -5.0                 -2.6                 0.9999999999999994  
2.4                  -0.0                 2.4                  0.9999999999999994  
0.0                  -0.0                 0.0                  -8.881784197001252e-16
4.8                  -10.0                -5.2                 1.9999999999999996  
4.8                  -10.0                -5.2                 1.9999999999999991  
4.8                  -10.0                -5.2                 1.9999999999999991  
2.4                  -0.0                 2.4                  0.999999999999999   
0.0                  -0.0                 0.0                  -9.71445146547012e-16
0.0                  -0.0                 0.0                  -9.992007221626409e-16
2.4                  -0.0                 2.4                  0.999999999999999   
0.0                  -0.0                 0.0                  -9.992007221626409e-16
0.0                  -0.0                 0.0                  -9.992007221626409e-16
0.0                  -0.0                 0.0                  -9.992007221626409e-16
0.0                  -0.0                 0.0                  -9.992007221626409e-16
2.4                  -0.0                 2.4                  0.999999999999999   
2.4                  -0.0                 2.4                  0.9999999999999989  
2.4                  -0.0                 2.4                  0.9999999999999989  
2.4                  -0.0                 2.4                  0.9999999999999988  
2.4                  -0.0                 2.4                  0.9999999999999988  
2.4                  -0.0                 2.4                  0.9999999999999987  
2.4                  -0.0                 2.4                  0.9999999999999988  
0.0                  -0.0                 0.0                  -1.2212453270876722e-15
