7.8947999999999929 5.8947999999999992 5.8947999999999992 5.8947999999999992 5.8947999999999992 5.8947999999999992 5.7747999999999990 5.8947999999999992 6.0147999999999993 6.0147999999999993 6.1347999999999994 6.0947999999999993 7.4147999999999934 7.6547999999999936 5.9747999999999992 5.9747999999999992 5.9747999999999992 5.9947999999999988 5.9947999999999988 5.9947999999999988 5.9947999999999988 5.9947999999999988 5.9747999999999992 6.8747999999999960 6.8747999999999960 6.7947999999999960 6.7347999999999955 6.6747999999999958 6.6947999999999954 6.7347999999999955 6.7347999999999955
7.8747999999999934 7.2747999999999955 7.0947999999999958 7.0947999999999958 7.1347999999999958 6.9947999999999952 6.8947999999999965 7.1747999999999958 6.7547999999999959 6.5347999999999971 6.6947999999999954 6.6947999999999954 6.3747999999999969 6.6147999999999954 6.5147999999999966 6.5147999999999966 6.5147999999999966 6.4947999999999970 6.4147999999999969 6.2547999999999977 6.1747999999999976 6.2947999999999977 5.8747999999999987 6.6347999999999976 5.8347999999999987 5.8747999999999987 6.1147999999999980 5.7747999999999990 5.6947999999999999 5.6947999999999999 5.8347999999999987
6.1947999999999981 6.1947999999999981 5.9547999999999988 6.0747999999999989 6.0547999999999993 5.5748000000000015 5.6748000000000003 5.6547999999999998 5.5348000000000015 5.6947999999999999 5.7747999999999999 6.2947999999999977 6.1747999999999976 6.3747999999999978 6.3547999999999982 6.3147999999999982 6.3947999999999983 6.2347999999999981 6.2347999999999981 6.3747999999999978 6.3747999999999978 6.3747999999999978 6.3347999999999978 6.4947999999999970 6.1347999999999976 5.9747999999999992 5.9547999999999988 6.3947999999999965 6.3747999999999969 6.3747999999999969 6.7547999999999959
6.3547999999999982 6.3747999999999969 6.4347999999999965 6.5147999999999966 6.5747999999999971 6.7347999999999963 6.7347999999999963 6.6347999999999967 6.5547999999999966 6.4347999999999965 6.4147999999999978 6.3747999999999978 6.5747999999999980 6.5147999999999975 6.1147999999999989 6.0147999999999993 5.8947999999999992 5.8947999999999992 6.2747999999999982 5.9947999999999988 6.0547999999999993 6.3747999999999978 6.4147999999999978 6.4547999999999979 6.5347999999999971 6.5747999999999971 6.5747999999999971 6.5747999999999971 6.5147999999999966 6.4947999999999970 6.4947999999999970
6.6547999999999954 6.6547999999999954 6.8947999999999947 6.8947999999999947 6.6947999999999954 6.5147999999999966 6.4947999999999970 6.5547999999999966 6.5547999999999966 6.5547999999999966 6.5547999999999966 6.5547999999999966 6.9947999999999952 6.7347999999999963 6.7347999999999963 6.5747999999999953 6.1547999999999989 5.9547999999999988 6.2347999999999981 6.0947999999999993 6.0947999999999993 6.0547999999999993 6.0947999999999976 5.9947999999999988 6.2347999999999981 6.2347999999999981 6.1747999999999976 6.1147999999999980 6.3347999999999969 6.3547999999999965 6.3547999999999965
6.8547999999999947 6.3747999999999969 5.9747999999999992 5.9747999999999992 5.9547999999999988 5.9147999999999987 5.8947999999999992 6.1347999999999994 5.7148000000000003 5.6748000000000003 5.6348000000000003 5.8348000000000004 5.8348000000000004 5.7948000000000004 5.8348000000000004 5.6348000000000011 5.4948000000000015 5.5548000000000011 5.4948000000000015 5.5548000000000011 5.5548000000000011 5.6947999999999999 5.6947999999999999 5.5548000000000002 5.5548000000000002 5.5548000000000002 5.5548000000000002 5.8148000000000000 5.8148000000000000 6.1547999999999989 6.2547999999999977
6.5747999999999971 6.4147999999999969 6.3747999999999969 5.6947999999999999 5.6947999999999999 5.2548000000000021 5.2548000000000021 5.3548000000000027 5.1948000000000025 5.1348000000000020 5.1348000000000020 5.5348000000000015 5.8747999999999987 5.8347999999999987 5.8747999999999987 5.8947999999999992 5.8947999999999992 5.8947999999999992 5.9347999999999992 5.9347999999999992 5.8747999999999987 5.8747999999999987 5.8747999999999987 5.7347999999999999 5.8547999999999991 5.8148000000000000 5.8148000000000000 6.0547999999999993 6.1747999999999976 6.8147999999999955 6.9347999999999956
6.6947999999999972 6.5547999999999966 6.4947999999999970 6.4547999999999970 6.3547999999999982 6.2947999999999977 6.1147999999999980 6.1147999999999980 6.0147999999999975 5.7747999999999990 5.6547999999999998 5.6947999999999999 5.6748000000000003 5.7147999999999994 5.6348000000000003 5.7147999999999994 5.8347999999999987 5.8547999999999991 5.8347999999999987 5.8547999999999991 5.8147999999999991 5.7747999999999990 5.6947999999999999 5.7547999999999995 5.8947999999999992 5.9347999999999992 6.0147999999999993 6.6347999999999958 6.0347999999999988 6.5547999999999966 6.4947999999999970
6.7347999999999963 6.7347999999999963 6.7547999999999968 6.6747999999999967 6.4747999999999966 6.2347999999999981 6.2347999999999981 5.8347999999999987 5.8347999999999987 5.8347999999999987 5.8347999999999987 5.8347999999999987 5.8347999999999987 5.8347999999999987 5.8347999999999987 7.3947999999999947 7.4147999999999943 5.8547999999999991 6.9147999999999969 6.9147999999999969 6.8347999999999969 6.6747999999999967 6.6947999999999972 6.6947999999999981 6.6747999999999967 6.6747999999999967 6.6947999999999981 6.8347999999999969 6.6747999999999976 6.7147999999999968 7.6147999999999971
6.2747999999999982 6.2547999999999977 6.2547999999999977 6.2547999999999977 6.0947999999999976 6.0947999999999976 6.0947999999999976 6.0947999999999976 6.0547999999999993 5.7948000000000004 5.8747999999999987 5.8947999999999992 5.8947999999999992 5.6547999999999998 5.6547999999999998 6.0347999999999988 5.8547999999999991 5.7547999999999995 5.6748000000000003 5.7147999999999994 5.7147999999999994 5.7747999999999990 5.8147999999999991 5.8547999999999991 5.7747999999999990 5.7747999999999990 5.8747999999999987 5.9547999999999979 5.9947999999999979 6.1347999999999967 6.5747999999999953
